ano_dados;id_votacao;data_votacao;sigla_orgao;id_evento;aprovacao;descricao
2023;2301213-63;2023-02-07;PLEN;67091;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2305154-59;2023-02-07;PLEN;67091;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2310248-32;2023-02-07;PLEN;67091;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2301213-61;2023-02-07;PLEN;67091;true;Aprovado o Projeto de Decreto Legislativo nº 776, de 2021.
2023;2305154-57;2023-02-07;PLEN;67091;true;Aprovado o Projeto de Decreto Legislativo nº 930, de 2021.
2023;2310248-30;2023-02-07;PLEN;67091;true;Aprovado o Projeto de Decreto Legislativo nº 1.101, de 2021.
2023;2348205-21;2023-02-08;PLEN;67104;true;Aprovada a Redação Final assinada pelo Relator, Dep. Hugo Motta (REPUBLIC-PB).
2023;2348205-14;2023-02-08;PLEN;67104;true;Aprovado o Substitutivo ao Projeto de Resolução nº 15, de 2023, adotado pelo Relator da Comissão de Constituição e Justiça e de Cidadania.
2023;2348237-5;2023-02-08;PLEN;67104;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2023;2313048-46;2023-02-09;PLEN;67107;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2324976-44;2023-02-09;PLEN;67107;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2313048-44;2023-02-09;PLEN;67107;true;Aprovado o Projeto de Decreto Legislativo nº 1.130, de 2021.
2023;2324976-40;2023-02-09;PLEN;67107;true;Aprovado o Projeto de Decreto Legislativo nº 160, de 2022.
2023;2324976-42;2023-02-09;PLEN;67107;true;Aprovada a Emenda de Comissão nº 1, de 2022.
2023;2335151-35;2023-02-14;PLEN;67113;true;Aprovada a Redação Final assinada pelo relator, Dep. Pedro Paulo (PSD-RJ).
2023;2335151-30;2023-02-14;PLEN;67113;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2023;2335151-31;2023-02-14;PLEN;67113;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2023;2335151-33;2023-02-14;PLEN;67113;true;Aprovada a Medida Provisória nº 1.138, de 2022.
2023;2324977-62;2023-02-15;PLEN;67116;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2267323-54;2023-02-15;PLEN;67116;true;Aprovada a Redação Final assinada pela relatora Dep. Flávia Morais (PDT-GO).
2023;2324989-43;2023-02-15;PLEN;67116;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2324977-60;2023-02-15;PLEN;67116;true;Aprovado o Projeto de Decreto Legislativo nº 161, de 2022.
2023;2267323-52;2023-02-15;PLEN;67116;true;Aprovado o Substitutivo ao Projeto de Lei nº 5.543, de 2020, adotado pela relatora da Comissão de Saúde.
2023;2324989-41;2023-02-15;PLEN;67116;true;Aprovado o Projeto de Decreto Legislativo nº 168, de 2022.
2023;2349225-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349228-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349231-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349331-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349333-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349334-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349335-2;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2349337-4;2023-02-28;CEXMABRU;67120;true;Aprovado, com visitas sugeridas pelo Dep. Padre João
2023;2349357-2;2023-02-28;CEXMABRU;67120;true;Aprovado, subscrito pelo Dep. Helder Salomão.
2023;2349358-3;2023-02-28;CEXMABRU;67120;true;Aprovado.
2023;2336439-44;2023-03-01;PLEN;67134;true;Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).
2023;2336439-37;2023-03-01;PLEN;67134;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2023;2336439-38;2023-03-01;PLEN;67134;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2023;2336439-42;2023-03-01;PLEN;67134;true;Aprovada a Medida Provisória nº 1.139 de 2022, na forma do Projeto de Lei de Conversão.
2023;2283555-67;2023-03-02;PLEN;67169;true;Aprovada a Redação Final assinada pela relatora Dep. Luisa Canziani (PSD-PR).
2023;2283555-64;2023-03-02;PLEN;67169;true;Aprovado o Substitutivo ao Projeto de Lei nº 1.883, de 2021, adotado pela relatora da Comissão de Finanças e Tributação.
2023;25042-8;2023-03-03;TESTECOM;67163;true;Aprovado o requer de v
2023;2379882-3;2023-03-03;TESTECOM;67163;true;Aprovado o requerimento de inversão de pauta do pl 1098/2021
2023;2275687-34;2023-03-03;TESTECOM;67163;true;Aprovado.
2023;2350065-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2313886-55;2023-03-07;PLEN;67185;true;Aprovada a Redação Final assinada pela relatora Dep. Bia Kicis (PL-DF).
2023;2336440-46;2023-03-07;PLEN;67185;true;Aprovada a Redação Final assinada pela relatora, Dep. Alice Portugal (PCdoB-BA).
2023;2348263-6;2023-03-07;PLEN;67185;true;Aprovado o Requerimento para criação de Comissão Externa Destinada a Acompanhar e Monitorar a Conclusão das Obras Públicas Paralisadas e Inacabadas no País.
2023;2313886-47;2023-03-07;PLEN;67185;false;Rejeitado o requerimento de votação nominal do requerimento de retirada de pauta.
2023;2313886-52;2023-03-07;PLEN;67185;true;Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2022, adotado pela relatora da Comissão de Saúde.
2023;2336440-41;2023-03-07;PLEN;67185;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2023;2336440-42;2023-03-07;PLEN;67185;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2023;2336440-44;2023-03-07;PLEN;67185;true;Aprovada a Medida Provisória nº 1.140 de 2022, na forma do Projeto de Lei de Conversão.
2023;2349505-2;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2349525-2;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2350114-2;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2350116-2;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2350119-14;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2350122-2;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2350115-2;2023-03-07;CEXMABRU;67177;true;Aprovado.
2023;2349625-3;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2349639-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2349648-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2349733-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2349735-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2349737-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2350066-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2350067-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2350092-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2350113-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2350133-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2350134-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;2350135-2;2023-03-07;GTSTN;67186;true;Aprovado o Requerimento com aditamento.
2023;2350136-2;2023-03-07;GTSTN;67186;true;Aprovado.
2023;258022-249;2023-03-08;PLEN;67204;true;Aprovada a Redação Final assinada pelo Dep. Rui Falcão (PT-SP).
2023;2313174-45;2023-03-08;PLEN;67204;true;Aprovada a Redação Final assinada pela relatora Dep. Maria do Rosário (PT-RS).
2023;2210071-83;2023-03-08;PLEN;67204;true;Aprovada a Redação Final assinada pela relatora Dep. Erika Kokay (PT-DF).
2023;2139046-134;2023-03-08;PLEN;67204;true;Aprovada a Redação Final assinada pela Relatora, Dep. Amanda Gentil (PP-MA).
2023;258022-244;2023-03-08;PLEN;67204;true;Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 3.796, de 2004, com exceção dos incisos II e III do § 2º do art. 1º, ressalvado o destaque.
2023;258022-247;2023-03-08;PLEN;67204;;Suprimido o texto.
2023;2318637-8;2023-03-08;PLEN;67204;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2023;2313174-43;2023-03-08;PLEN;67204;true;Aprovado o Projeto de Lei nº 4.534, de 2021.
2023;2210071-80;2023-03-08;PLEN;67204;true;Aprovado o Substitutivo ao Projeto de Lei nº 3.792, de 2019, adotado pela relatora da Comissão de Defesa dos Direitos da Mulher.
2023;2350694-6;2023-03-08;PLEN;67204;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2023;2139046-130;2023-03-08;PLEN;67204;true;Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.113-D, de 2019, ressalvado o destaque.
2023;2139046-132;2023-03-08;PLEN;67204;;Suprimido o texto.
2023;2350686-6;2023-03-08;PLEN;67204;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2023;2350236-2;2023-03-08;GTSTN;67187;true;Aprovado.
2023;2350237-2;2023-03-08;GTSTN;67187;true;Aprovado.
2023;2350238-2;2023-03-08;GTSTN;67187;true;Aprovado.
2023;2350286-2;2023-03-08;GTSTN;67187;true;Aprovado.
2023;2350287-2;2023-03-08;GTSTN;67187;true;Aprovado.
2023;2350224-2;2023-03-08;GTSTN;67187;true;"Aprovado, tendo a anuência do Autor, com a inclusão dos seguintes convidados: Antônio Lício, advogado, e um representante da OCDE, a pedido do Deputado Reginaldo Lopes; e o economista Dyogo Oliveira, a pedido do Deputado Sidney Leite."
2023;2320213-54;2023-03-09;PLEN;67210;true;Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).
2023;2320213-51;2023-03-09;PLEN;67210;true;Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.
2023;2327432-8;2023-03-14;PLEN;67223;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2023;2351332-7;2023-03-14;PLEN;67223;true;"Aprovado o Requerimento de Urgência (Art. 154 do RICD). Sim: 366; não: 41; abstenção: 1; total: 408."
2023;2345140-8;2023-03-14;PLEN;67223;true;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 374; não: 27; abstenção: 2; total: 403."
2023;2345141-8;2023-03-14;PLEN;67223;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2023;2350458-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2350604-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2350605-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2350841-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2350961-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2350962-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2351146-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2351170-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2351171-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2351172-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2351173-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2351174-2;2023-03-14;GTSTN;67214;true;Aprovado.
2023;2350840-2;2023-03-14;GTSTN;67214;true;Aprovado, com a inclusão dos seguintes convidados: Carlos Eduardo Xavier, do COMSEFAZ, Sérgio Gobetti, do IPEA, um representante do SINDIFISCO e um representante do SINDIRECEITA.
2023;2314131-33;2023-03-14;TESTECOM;67246;false;Rejeitado o Requerimento de Retirada de Pauta.
2023;2314131-40;2023-03-14;TESTECOM;67246;true;Apro
2023;557678-80;2023-03-15;PLEN;67239;true;Aprovada a Redação Final assinada pelo Relator, Dep. Mersinho Lucena (PP-PB).
2023;2318679-53;2023-03-15;PLEN;67239;true;Aprovada a Redação Final assinada pela relatora Dep. Marussa Boldrin (MDB-GO).
2023;2343079-50;2023-03-15;PLEN;67239;true;Aprovada a Redação Final assinada pelo relator Dep. Murilo Galdino (REPUBLICANOS - PB).
2023;2351144-2;2023-03-15;CEXMABRU;67230;true;Aprovado.
2023;2351145-2;2023-03-15;CEXMABRU;67230;true;Aprovado.
2023;2351236-2;2023-03-15;CEXMABRU;67230;true;Subscreveu o Deputado Padre João.
2023;2351237-2;2023-03-15;CEXMABRU;67230;true;Subscreveu o Deputado Padre João.
2023;2351238-2;2023-03-15;CEXMABRU;67230;true;Aprovado.
2023;2351238-4;2023-03-15;CEXMABRU;67230;true;Subscreveu o Deputado Padre João.
2023;2351239-3;2023-03-15;CEXMABRU;67230;true;Subscreveu o Deputado Hélder Salomão.
2023;2351237-5;2023-03-15;CEXMABRU;67230;true;Aprovado.
2023;2351236-5;2023-03-15;CEXMABRU;67230;true;Aprovado.
2023;2351239-4;2023-03-15;CEXMABRU;67230;true;Aprovado.
2023;2350706-6;2023-03-15;PLEN;67239;true;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 280; não: 97; abstenção: 1; total: 378."
2023;557678-74;2023-03-15;PLEN;67239;true;Aprovado o Projeto de Lei nº 4.591, de 2012.
2023;557678-76;2023-03-15;PLEN;67239;true;Aprovadas as Emendas da Comissão de Trabalho, de Administração e Serviço Público.
2023;557678-78;2023-03-15;PLEN;67239;false;Rejeitada a Emenda de Plenário.
2023;2324823-9;2023-03-15;PLEN;67239;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 154 do RICD).
2023;2318679-49;2023-03-15;PLEN;67239;true;Aprovado o Projeto de Lei nº 710, de 2022.
2023;2318679-51;2023-03-15;PLEN;67239;true;Aprovada a Emenda da Comissão de Viação e Transportes.
2023;2343079-47;2023-03-15;PLEN;67239;true;Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 3.006, de 2022, adotada pelo Relator da Comissão de Administração e Serviço Público.
2023;2351254-2;2023-03-15;GTSTN;67215;true;Aprovado
2023;2351256-2;2023-03-15;GTSTN;67215;true;"Aprovado, com a inclusão dos seguintes convidados, anunciados pelo Coordenador: Carlos Ari Sundfeld - Professor Titular da Escola de Direito de São Paulo da FGV; Unadir Gonçalves Junior, Representante da Febrafisco (Federação Brasileira de Sindicatos das Carreiras da Administração Tributária da União, dos Estados e Distrito Federal); e Marcus Vinicius Bolpato da Silva Representante da Pública (Central do Servidor)"
2023;2351258-2;2023-03-15;GTSTN;67215;true;Aprovado.
2023;2190485-51;2023-03-16;PLEN;67277;true;Aprovada a Redação Final assinada pelo relator Dep. Célio Studart (PSD-CE).
2023;2291237-46;2023-03-16;PLEN;67277;true;Aprovada a Redação Final assinada pela relatora Dep. Ana Paula Leão (PP-MG).
2023;2190485-49;2023-03-16;PLEN;67277;true;Aprovado o Projeto de Lei nº 50, de 2019.
2023;2291237-42;2023-03-16;PLEN;67277;true;Aprovado o Projeto de Lei nº 2.563, de 2021.
2023;2291237-44;2023-03-16;PLEN;67277;true;Aprovada a Emenda de Redação nº 2.
2023;2342228-55;2023-03-21;PLEN;67314;true;Aprovada a Redação Final assinada pelo relator Murilo Galdino (REPUBLICANOS – PB).
2023;2345499-54;2023-03-21;PLEN;67314;true;Aprovada a Redação Final assinada pela Relatora, Dep. Jandira Feghali (PCdoB-RJ).
2023;2350702-8;2023-03-21;PLEN;67314;true;"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 397; não: 1 ; total: 398."
2023;2342228-52;2023-03-21;PLEN;67314;true;Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 2.969, de 2022, adotada pelo relator da Comissão de Administração e Serviço Público.
2023;2345499-48;2023-03-21;PLEN;67314;true;Aprovado o Projeto de Lei nº 1.604, de 2022.
2023;2345499-50;2023-03-21;PLEN;67314;false;Rejeitada a Emenda de Plenário n° 1.
2023;2345499-52;2023-03-21;PLEN;67314;true;Aprovada as Emendas de Redação nºs 1 e 2.
2023;2352207-7;2023-03-21;PLEN;67314;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2023;2351802-3;2023-03-21;CPOVOS;67307;true;Aprovado, com subscrição da Dep. Juliana Cardoso (PT/SP)
2023;2351919-3;2023-03-21;CPOVOS;67307;true;Aprovado, com subscrição das Deputadas Dilvanda Faro (PT/PA) e Juliana Cardoso (PT/SP)
2023;2351920-2;2023-03-21;CPOVOS;67307;true;Aprovado.
2023;2351921-3;2023-03-21;CPOVOS;67307;true;Aprovado, com subscrição da Deputada Professora Goreth (PDT/AP)
2023;2351397-2;2023-03-21;GTSTN;67240;true;Aprovado.
2023;2351398-2;2023-03-21;GTSTN;67240;true;Aprovado.
2023;2351421-2;2023-03-21;GTSTN;67240;true;Aprovado.
2023;2351924-2;2023-03-21;GTSTN;67240;true;Aprovado.
2023;2351925-2;2023-03-21;GTSTN;67240;true;Aprovado.
2023;2351396-2;2023-03-21;GTSTN;67240;true;Aprovado, com a inclusão dos seguintes convidados, a pedido do Autor do Requerimento, Deputado Newton Cardoso Jr: Miguel Abuhab e Representante da Fenasaúde.
2023;2351449-2;2023-03-22;CFFC;67315;true;Subscrito pelo deputado Aureo Ribeiro. Aprovado transformado em convite ao Ministro com data provável em 11/04.
2023;2351575-2;2023-03-22;CFFC;67315;true;Subscrito pelo deputado Aureo Ribeiro. Aprovado transformado em convite.
2023;2351810-2;2023-03-22;CFFC;67315;true;Subscrito pelo deputado Aureo Ribeiro. Aprovado transformado em convite.
2023;2351814-3;2023-03-22;CFFC;67315;true;Subscrito pelo deputado Aureo Ribeiro. Aprovado transformado em convite com data provável de 26/04.
2023;2351815-2;2023-03-22;CFFC;67315;true;Subscrito pelo deputado Aureo Ribeiro. Aprovado transformado em convite apenas ao Sr. João Fukunaga, presidente da PREVI.
2023;2351816-2;2023-03-22;CFFC;67315;true;Subscrito pelos deputados Aureo Ribeiro, Kim Kataguiri, Junio Amaral. Aprovado transformado em convite ao ministro.
2023;338005-41;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2291034-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2294816-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2297188-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2298751-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2300998-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2305681-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2307236-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2307283-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2326226-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2327053-37;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2351576-2;2023-03-22;CFFC;67315;true;Encaminhou a votação o autor. Aprovado.
2023;2122034-116;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2351673-2;2023-03-22;CE;66994;true;Aprovado na forma de Seminário, em conjunto com os Requerimentos 2, 12, 14, 18, 19 e 26, de 2023. Subscreveram os Deputados Tarcísio Motta, Capitão Alden, Professor Alcides e Prof. Reginaldo Veras
2023;2129192-119;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2146110-111;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2190161-99;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2206496-57;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2351577-2;2023-03-22;CFFC;67315;true;Encaminhou a votação o autor. Aprovado.
2023;2237910-47;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2270218-58;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2314510-58;2023-03-22;CCJC;67298;true;Aprovada a Redação Final.
2023;2351578-2;2023-03-22;CFFC;67315;true;Encaminhou a votação o deputado Aureo Ribeiro. Aprovado.
2023;2351579-2;2023-03-22;CFFC;67315;true;Encaminhou a votação o Deputado Aureo Ribeiro. Aprovado.
2023;2351573-2;2023-03-22;CFFC;67315;true;Encaminhou a votação a Deputada Bia Kicis. Aprovado.
2023;2257511-74;2023-03-22;CCJC;67298;true;Aprovada a Emenda de Redação. Aprovada a Redação Final.
2023;2349730-39;2023-03-22;PLEN;67330;true;Aprovada a Redação Final assinada pela Relatora, Dep. Maria do Rosário (PT-RS).
2023;2266830-49;2023-03-22;PLEN;67330;true;Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (CIDADANIA-SP).
2023;2301683-48;2023-03-22;PLEN;67330;true;Aprovada a Redação Final assinada pelo relator Dep. Elmar Nascimento (União – BA).
2023;946514-132;2023-03-22;PLEN;67330;true;Aprovada a Redação Final assinada pelo Relator, Dep. Bandeira de Mello (PSB-RJ).
2023;2351408-2;2023-03-22;CREDN;67304;true;Aprovado o Requerimento.
2023;2351551-2;2023-03-22;CREDN;67304;true;Aprovado em conjunto com o Requerimento nº 1/2023, item 1 da pauta.
2023;2351409-2;2023-03-22;CREDN;67304;true;Aprovado o Requerimento.
2023;2351552-2;2023-03-22;CREDN;67304;true;Aprovado em conjunto com o Requerimento nº 2/2023, item nº 2 da pauta.
2023;2351476-2;2023-03-22;CME;67290;true;"Aprovado. Aditado para inclusão, na lista de convidados, de representantes da Abradee, por solicitação dos Deputados Joaquim Passarinho e Arnaldo Jardim; da Associação Brasileira do Biogás - Abiogás, por solicitação do Deputado Filipe Barros; da Secretaria de Economia Verde do Ministério de Indústria e Comércio, por solicitação do Deputado Bandeira de Mello; e da Apine, por solicitação do Deputado Arnaldo Jardim."
2023;2351553-2;2023-03-22;CME;67290;true;Aprovado.
2023;2351737-2;2023-03-22;CME;67290;true;Aprovado. Subscrito pelo Deputado Evair Vieira de Melo. Aditado pelo Autor para se incluírem a Secretaria de Economia Verde do Ministério de Indústria e Comércio e a Frente Nacional dos Consumidores de Energia.
2023;2351738-2;2023-03-22;CME;67290;true;"Aprovado. Subscrito pelos Deputado Welter e Arnaldo Jardim. Aditado para inclusão, na lista de convidados, de representantes das INB, CNEN, ANSN, e MME, por solicitação do Deputado Arnaldo Jardim; e de representante de universidades, por sugestão do Deputado Danilo Forte. Aditado para se incluir a realização de diligências, por solicitação do Deputado Ricardo Salles."
2023;2319248-25;2023-03-22;CREDN;67304;true;Aprovado o Parecer.
2023;2351923-2;2023-03-22;CREDN;67304;true;Subscreveram o Requerimento os Deputados General Girão (PL/RN), José Rocha (UNIÃO/BA), Márcio Marinho (REPUBLICANOS/BA) e Rodrigo Valadares (UNIÃO/SE). Aprovado o Requerimento.
2023;2351849-2;2023-03-22;CME;67290;true;Aprovado.
2023;2351850-2;2023-03-22;CME;67290;true;Aprovado.
2023;2351851-2;2023-03-22;CME;67290;true;Aprovado. Aditado para inclusão, na lista de convidados, de representantes do CONFEA e da Secretaria de Economia Verde do Ministério da Indústria e do Comércio, por solicitação do Autor.
2023;2332901-21;2023-03-22;CREDN;67304;true;Aprovado o Parecer.
2023;2351971-2;2023-03-22;CME;67290;true;Aprovado. Aditado para se incluir na lista de convidados representante da FUP, por solicitação do Deputado Padre João.
2023;2351985-2;2023-03-22;CME;67290;true;Aprovado.
2023;2351645-2;2023-03-22;CAPADR;67283;true;Aprovado com subscrição dos Deputados Coronel Assis e Samuel Viana.
2023;2351647-2;2023-03-22;CAPADR;67283;true;Aprovado.
2023;2351648-2;2023-03-22;CAPADR;67283;true;"Aprovado com as inclusões dos convidados: Consórcio de Governadores da Amazônia Legal; Rede de Ação Política pela Sustentabilidade (RAPS); e Sr. Marcelo Ramos."
2023;2351866-2;2023-03-22;CAPADR;67283;true;Aprovado com a subscrição dos Deputados Domingos Sávio e Samuel Viana.
2023;2351868-2;2023-03-22;CAPADR;67283;true;Aprovado.
2023;2352007-2;2023-03-22;CAPADR;67283;true;Aprovado com subscrição do Deputado Coronel Assis.
2023;2351976-2;2023-03-22;CAPADR;67283;true;Aprovado.
2023;2351869-3;2023-03-22;CAPADR;67283;true;Aprovado com a subscrição da Deputada Daniela Reinehr e com as manifestações contrárias dos Deputados Josias Gomes e Valmir Assunção.
2023;2351417-4;2023-03-22;CFT;67281;true;Aprovado. Contra os votos dos Dep. Jilmar Tatto e Abílio Brunini. Subscrito pelos Dep. Mauro Benevides Filho, Lindbergh Farias, Newton Cardoso Jr. e Celso Sabino
2023;2351818-2;2023-03-22;CFFC;67315;true;Subscrito pelos deputados Kim Kataguiri, Aureo Ribeiro e Nikolas Ferreira. Aprovado transformado em convite, com data provável em 5 de maio.
2023;2351415-2;2023-03-22;CFFC;67315;true;Aprovado.
2023;2351627-2;2023-03-22;CE;66994;true;Aprovado em conjunto com os Requerimentos 4, 12, 14, 18, 19 e 26, de 2023. Subscreveram os Deputados Sargento Gonçalves, Tarcísio Motta, Meire Serafim, Cristiane Lopes, Idilvan Alencar, Ricardo Ayres, Leda Borges, Dandara, Idilvan Alencar e Prof. Reginaldo Veras.
2023;2351772-2;2023-03-22;CE;66994;true;Aprovado na forma de Seminário, em conjunto com os Requerimentos 2, 4, 14, 18, 19 e 26, de 2023. Subscreveu o Deputado Prof. Reginaldo Veras.
2023;2351878-2;2023-03-22;CE;66994;true;Aprovado na forma de Seminário, em conjunto com os Requerimentos 2, 4, 12, 18, 19 e 26, de 2023. Subscreveu o Deputado Tarcísio Motta.
2023;2351890-2;2023-03-22;CE;66994;true;Aprovado, com o voto contrário do Deputado Glauber Braga, na forma de Seminário, em conjunto com os Requerimentos 2, 4, 12, 14, 19 e 26, de 2023. Subscreveu a Deputada Meire Serafim.
2023;2351933-2;2023-03-22;CE;66994;true;Aprovado, com o voto contrário do Deputado Glauber Braga, na forma de Seminário, em conjunto com os Requerimentos 2, 4, 12, 14, 18 e 26, de 2023. Subscreveram as Deputadas Franciane Bayer e Natália Bonavides.
2023;2352000-2;2023-03-22;CE;66994;true;Aprovado, com o voto contrário do Deputado Glauber Braga, na forma de Seminário, em conjunto com os Requerimentos 2, 4, 12, 14 e 18. Subscreveram os Deputados Sargento Gonçalves, Adriana Ventura, Natália Bonavides, Franciane Bayer e Professor Alcides.
2023;2351668-2;2023-03-22;CE;66994;true;Aprovado, com o voto contrário do Deputado Glauber Braga, na forma de convite, em conjunto com os Requerimentos 16, 20 e 27, de 2023. Subscreveram os Deputados Capitão Alden, Professor Alcides, Cristiane Lopes e Franciane Bayer.
