"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"75313";"https://dadosabertos.camara.leg.br/api/v2/eventos/75313";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2842392";"2024-12-18T10:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"75315";"https://dadosabertos.camara.leg.br/api/v2/eventos/75315";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2838909";"2024-12-18T10:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"75337";"https://dadosabertos.camara.leg.br/api/v2/eventos/75337";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2840807";"2024-12-18T09:00:00";"2024-12-18T12:13:00";"Encerrada (Final)";"Avaliação dos trabalhos da Comissão no ano de 2024";"Mesa Redonda";"Sala da Presidência da Comissão, Anexo II,  Térreo, Ala C, sala 50";"";"";"";""
"75352";"https://dadosabertos.camara.leg.br/api/v2/eventos/75352";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2841944";"2024-12-17T16:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"75202";"https://dadosabertos.camara.leg.br/api/v2/eventos/75202";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2839833";"2024-12-17T16:00:00";"";"Cancelada";"CONVIDADOS:

1. EDSON ZANATTA, diretor-geral da Fundação Uberlandense do Turismo, Esporte e Lazer - FUTEL;
(A CONFIRMAR)
2. CARLOS AUGUSTO R. F. BRAGA, presidente do Praia Clube de Uberlândia;
(A CONFIRMAR)
3. CLEUDMAR A. AMARAL, Coordenador-Geral do Centro Brasileiro de Referência em Inovações Tecnológicas para Esportes Paralímpicos - CINTESP.Br;
(A CONFIRMAR)
4. ALBERTO MARTINS DA COSTA, Professor Doutor da Faculdade de Educação Física da Universidade Federal de Uberlândia e chefe das delegações brasileiras nas Olimpíadas de Sydney, Atenas, Pequim e Tóquio;
(A CONFIRMAR)
5. SOLANGE RODOVALHO LIMA, Professora Doutora da Faculdade de Educação Física da Universidade Federal de Uberlândia e Tutora do Programa de Atividades Físicas para Pessoas com Deficiência (PAPD);
(A CONFIRMAR)
6. ELISMARTA DOS REIS GONÇALVES, Presidente da Associação dos Paraplégicos de Uberlândia - APARU;
(A CONFIRMAR)
7. ANGELA FARIA TEIXEIRA, Presidente do Clube Desportivo para Deficientes de Uberlândia.(CONFIRMADA)

(REQ 57/2024 CPD, de autoria do deputado Weliton Prado e da Deputada Dandara)";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"74993";"https://dadosabertos.camara.leg.br/api/v2/eventos/74993";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2824466";"2024-12-17T15:30:00";"";"Cancelada";"(REQ 83/2024-CVT, do deputado Gerlen Diniz; e REQ 75/2024-CME, do deputado Pinheirinho)

Convidados:

.  LEONARDO CEZAR RIBEIRO, Secretário Nacional de Transporte Ferroviário, do Ministério dos Transportes (SNTF/MT); (Confirmado)

.  JEAN MAFRA DOS REIS, Superintendente de Transporte Ferroviário da Agência Nacional de Transporte Ferroviário (SUFER/ANTT); (Confirmado)

.  BRUNO MARTINELLO LIMA, Auditor - Chefe da Unidade de Fiscalização de Infraestrutura Portuária e Ferroviária do Tribunal de Contas da União (TCU); 

.  PEDRO BRUNO BARROS DE SOUZA, Secretário de Infraestrutura e Mobilidade do Estado de Minas Gerais;

.  FERNANDO DE ALMEIDA MARTINS, Procurador-Chefe Substituto da Procuradoria Regional da República da 6ª Região; 

.  ANDRÉ TENUTA, Presidente da ONG Trem; (Confirmado)

.  YURI PONTUAL, Diretor Jurídico Regulatório da Associação Nacional dos Transportadores Ferroviários (ANTF). (Confirmado)";"Audiência Pública";"";"A Definir";"";"";""
"75350";"https://dadosabertos.camara.leg.br/api/v2/eventos/75350";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2841942";"2024-12-17T15:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"75285";"https://dadosabertos.camara.leg.br/api/v2/eventos/75285";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2839653";"2024-12-17T14:30:00";"";"Cancelada";"Em atendimento ao Requerimento nº 47/2024 - CREDN, de autoria do Deputado Alfredo Gaspar (União/AL) 

Convidados: 

-ALEXANDRE PERES: Especialista em Direito Internaciomal dos Conflitos Armados; (*)
-FERNANDO MONTENEGRO: Coronel da Reserva do Exército; (*)
-CARLOS FREDERICO CINELLI: Doutor em Política e Estratégia e Especialista em Direito Internacional Humanitário;
-PAULO FILHO: Analista do Centro de Estudos Estratégicos do Exército;
-REPRESENTANTE DO MRE;
-REPRESENTANTE DA UCRÂNIA;
-REPRESENTANTE DA ALEMANHA;
-REPRESENTANTE DA POLÔNIA; 
-REPRESENTANTE DA HUNGRIA;
-REPRESENTANTE DA RÚSSIA;
-REPRESENTANTE DA ROMÊNIA; e
-REPRESENTANTE DA ESLOVÁQUIA

(*) participação confirmada";"Debate";"";"A Definir";"";"";""
"75011";"https://dadosabertos.camara.leg.br/api/v2/eventos/75011";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2835273";"2024-12-17T14:00:00";"";"Cancelada";"Convidados:

1) Ministério da Fazenda - MF (Não confirmado)
2) ADALBERTO MALUF, Secretário Nacional de Meio Ambiente Urbano e Qualidade Ambiental do Ministério do Meio Ambiente - SQA/MMA (Confirmado)
3) Confederação Nacional de Municípios - CNM (Não confirmado)
4) EDMILSON PEREIRA DE ASSIS, Presidente da Federação Nacional das Empresas Prestadoras de Serviços de Limpeza e Conservação - Febrac (Confirmado)
5) Instituto Livre Mercado (Não confirmado)
6) EDILSON LEITE ALVES, Presidente do Sindicato dos Funcionários Públicos Municipais de Imaculada - PB (Confirmado)
7) RAIMUNDO NONATO CORRÊA MORAIS, Diretor de Comunicação do Sindicato dos Trabalhadores da Limpeza Urbana do Distrito Federal - Sindlurb DF (Confirmado)
8) MAXWELL BEZERRA, Presidente do Sindicato dos Garis do Maranhão (Confirmado)
9) Associação Brasileira de Resíduos e Meio Ambiente - Abrema (Não confirmado)
10) JOSÉ MOACYR MALVINO PEREIRA, Presidente da Confederação Nacional dos Trabalhadores em Empresas de Prestação de Serviços de Asseio e Conservação, Limpeza Urbana e Areas Verdes - Conascon (Confirmado)


(REQ 98/2024 CFT, do deputado Duarte Jr.; REQ 104/2024 CFT, do deputado Coronel Meira; REQ 105/2024 CFT, do deputado Luiz Philippe de Orleans e Bragança)";"Audiência Pública";"";"A Definir";"";"";""
"75269";"https://dadosabertos.camara.leg.br/api/v2/eventos/75269";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2835778";"2024-12-17T14:00:00";"";"Cancelada";"Participantes convidados (as):


REPRESENTANTE
Ministério da Agricultura e Pecuária

REPRESENTANTE
Ministério do Desenvolvimento Agrário e Agricultura Familiar

REPRESENTANTE
Confederação da Agricultura e Pecuária do Brasil - CNA

REPRESENTANTE
Movimento Agroligadas

REPRESENTANTE
Frente Parlamentar da Agropecuária

REPRESENTANTE
Presidente da Empresa Brasileira de Pesquisa Agropecuária - Embrapa


Requerimento nº 3/2024, da deputada Coronel Fernanda";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"75317";"https://dadosabertos.camara.leg.br/api/v2/eventos/75317";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2839041";"2024-12-17T14:00:00";"";"Cancelada";"Audiência Pública

Tema: ""Agravamento do risco de rompimento de barragens de rejeitos de mineração no estado de Minas Gerais em função das fortes chuvas""


Convidados: 


Representante do Ministério de Minas e Energia - (a confirmar);

Representante do Ministério do Meio Ambiente e Mudança do Clima - (a confirmar);

Representande do Ministério Público do Estado de Minas Gerais - (a confirmar);

LELECO PIMENTEL, Deputado Estadual por Minas Gerais - (a confirmar);

Representante da Agência Nacional de Mineração (ANM) - (a confirmar);

Representante do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA) - (a confirmar);

Representante da Secretaria de Estado de Meio Ambiente e Desenvolvimento Sustentável de Minas Gerais (SEMAD) - (a confirmar);

Representante da Fundação Estadual de Meio Ambiente de Minas Gerais (FEAM) - (a confirmar);

PAULO ROBERTO BERMUDES REZENDE, Chefe do Gabinete Militar do Governador do Estado de Minas Gerais e Coordenador Estadual de Defesa Civil (a confirmar).


(Requerimento n° 16/2024, do Dep. Padre João)";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"75358";"https://dadosabertos.camara.leg.br/api/v2/eventos/75358";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2844245";"2024-12-17T14:17:00";"2024-12-17T23:05:00";"Encerrada";"Sessão Deliberativa Extraordinária (semipresencial)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"75200";"https://dadosabertos.camara.leg.br/api/v2/eventos/75200";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2832226";"2024-12-17T11:00:00";"";"Cancelada";"REPRESENTANTE
Ministério das Mulheres

MÁRCIA ROLLEMBERG
Secretaria de Cidadania e Diversidade Cultural do Ministério da Cultura

CLAUDISSEIA VIEIRA DOS SANTOS
Bgril Ceia - Elemento Breaking - Região Sul  (Rio Grande do Sul)

IZA JAKELINE BARROS DA SILVA
Elemento RAP - Região Nordeste (Sergipe)

NILZA RIBEIRO SOUZA
Grafiteira Mina - Elemento Graffiti - Região Norte  (Pará) 

DEB SHUZ
Elemento DJ - Região Sudeste (Espírito Santo) - CONFIRMADA

RAVENA DO CARMO SILVA
Elemento Conhecimento - Região Centro Oeste (Distrito Federal) - CONFIRMADA


Requerimento nº 109/2024 de autoria da Deputada Erika Kokay";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"75349";"https://dadosabertos.camara.leg.br/api/v2/eventos/75349";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2842009";"2024-12-17T10:08:28";"2024-12-17T12:34:16";"Encerrada (Final)";"Expositores:

Renê Estaban Rojo - Chefe de Gabinete da Secretaria Nacional de Diálogos Sociais e Articulação de Políticas Públicas da   Secretaria-Geral da Presidência da República (videoconferência)

Sérgio Vianna - Presidente do Instituto de Pesquisa Jardim Botânico (vídeo gravado)

Deputada Federal Laura Carneiro -  Representante da Prefeitura da Cidade do Rio de Janeiro

Érica Diogo - Coordenadora-Geral de Normatização e Gestão de Territórios do IPHAN - Instituto de Patrimônio Artístico e Cultural Nacional

Fábio Dutra Costa - Presidente da Associação de Moradores e Amigos do Horto 

Felipe Guimarães de Melo- Vice-presidente da Associação de Moradores e Amigos do Horto

Rafael Motta - Advogado da  Associação de Moradores e Amigos do Horto

Júlio José Araújo Júnior -  Procurador da República , representante da Procuradoria Regional do Direito do Cidadão do Rio de Janeiro (videoconferência)";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"75110";"https://dadosabertos.camara.leg.br/api/v2/eventos/75110";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2829030";"2024-12-17T10:00:00";"";"Cancelada";"REQ 50/2024, do Dep. Felipe Carreiras

Convidados:

- FERNANDO HADDAD, MINISTRO DE ESTADO DA FAZENDA;

- ROBINSON SAKIYAMA BARREIRINHAS , Secretário Especial da Receita Federal do Brasil

- MANOEL CARDOSO LINHARES, PRESIDENTE  DA ASSOCIAÇÃO BRASILEIRA DA INDÚSTRIA DE HOTÉIS - ABIH (Confirmado)

- ALEXANDRE SAMPAIO, PRESIDENTE DA FEDERACAO BRASILEIRA DE HOSPEDAGEM E ALIMENTAÇÃO - FBHA (Confirmado);

- THIAGO BORGES, VICE-PRESIDENTE DA RESORTS BRASIL (Confirmado);

- THIAGO XAVIER, ESPECIALISTA

- DORENI CARAMORI, PRESIDENTE  DA ASSOCIAÇÃO BRASILEIRA DOS PROMOTORES DE EVENTOS

- PABLO MORBIS, PRESIDENTE  DO SINDEPAT  - SISTEMA INTEGRADO DE PARQUES E ATRAÇÕES TURÍSTICAS

- JOSÉ ROBERTO TADROS, PRESIDENTE  DA CONFEDERAÇÃO NACIONAL DO COMÉRCIO DE BENS, SERVIÇOS E TURISMO - CNC";"Audiência Pública";"";"Anexo II, Plenário 10";"";"";""
"75333";"https://dadosabertos.camara.leg.br/api/v2/eventos/75333";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2840178";"2024-12-17T10:00:00";"";"Cancelada";"(REQ 183/2024 CE, do deputado Gustavo Gayer, subscrito pelos deputados André Fernandes, Delegado Paulo Bilynskyj, Capitão Alden, Bibo Nunes, José Medeiros, Coronel Chrisóstomo, Coronel Ulysses, Evair Vieira de Melo, Zucco, Ricardo Salles; REQ 208/2024 CE, do deputado Delegado Paulo Bilynskyj; REQ 213/2024 CE, do deputado Gustavo Gayer; REQ 214/2024 CE, do deputado Rodrigo Valadares; REQ 218/2024 CE, do deputado Nikolas Ferreira; REQ 219/2024 CE, do deputado Pedro Uczai)";"Reunião de Comparecimento de Ministro(a)";"";"Anexo II, Plenário 10";"";"";""
"75272";"https://dadosabertos.camara.leg.br/api/v2/eventos/75272";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2839249";"2024-12-17T10:00:00";"";"Cancelada";"(REQ 97/2024-CVT, do deputado Zé Trovão)

Convidados:

.  Representante do Ministério de Portos e Aeroportos;

.  Representante do Ministério dos Transportes; 

. Representante da Casa Civil; 

. Representante da Receita Federal do Brasil; 

. Representante da Frente Parlamentar de Portos; 

. MARIO POVIA, Diretor Presidente do Instituto Brasileiro de Infraestrutura; (Confirmado)

. Representante do Sindicato dos Arrumadores, Trabalhadores Portuários Avulsos em Capatazia de Itajaí;  

. Representante do Sindicato dos Estivadores de Itajaí;

. Representante do Sindicato dos Conferentes de Itajaí;

. Representante da Intersindical dos Trabalhadores Avulsos de Itajaí;

. Representante dos Operadores Portuários do Porto Público de Itajaí;

. Representante da Autoridade Portuária de Itajaí;

. Representante da Câmara de Vereadores de Itajaí; 

. Secretário Estadual de Portos e Aeroportos de Santa Catarina;

. Representante do Instituto do Caminhoneiro;

. Representante do Sindicato dos Transportadores Autônomos de Containers em Geral de Navegantes e Região; 

. Futuro Prefeito de Itajaí-SC.";"Audiência Pública";"";"Anexo II, Plenário 11";"";"";""
"75303";"https://dadosabertos.camara.leg.br/api/v2/eventos/75303";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2839698";"2024-12-17T09:00:00";"";"Cancelada";"REQ 247/2024 CSAUDE, do Dep. Dr Francisco (PT/PI) e da Dep. Jack Rocha (PT/ES)

Convidados (a confirmar):

- Ministra da Saúde - representante;

- Representante da Coordenação Nacional de Articulação das Comunidades Negras Rurais Quilombolas (CONAQ);

- Representante do Conselho Nacional de Saúde (CNS);

- Representante da Associação Brasileira de Saúde Coletiva (ABRASCO);

- Pesquisador (a) do Instituto de Saúde Coletiva da Universidade Federal da Bahia (ISC-UFBA);

- Representante do Ministério Público.";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"75344";"https://dadosabertos.camara.leg.br/api/v2/eventos/75344";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2843238";"2024-12-16T17:04:00";"2024-12-16T22:35:00";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"75204";"https://dadosabertos.camara.leg.br/api/v2/eventos/75204";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2832443";"2024-12-16T14:00:00";"";"Cancelada";"REPRESENTANTE
Ministério das Mulheres

MARIA APARECIDA CHAGAS FERREIRA (CONFIRMADA)
Diretora de Provimento e Movimentação de Pessoal do Ministério da Gestão e da Inovação em Serviços Públicos - MGI

FERNANDO SANTANA (CONFIRMADO)
Chefe de Programa da Secretaria de Gestão de Pessoas do Ministério da Gestão e da Inovação em Serviços Públicos - MGI

Deputada TALIRIA PETRONE
Vice-Presidente da Comissão de Defesa dos Direitos da Mulher da CD

RENATA GIL DE ALCÂNTARA VIDEIRA
Ouvidora Nacional da Mulher do Conselho Nacional de Justiça - CNJ

DULCIELLY NÓBREGA DE ALMEIDA
Defensora Pública do DF

MARIELLE DE OLIVEIRA DORNELAS (CONFIRMADA)
Auditora Fiscal da Receita Federal



Requerimento nº 98/2024 de autoria da Deputada Erika Kokay.";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"75311";"https://dadosabertos.camara.leg.br/api/v2/eventos/75311";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2838813";"2024-12-13T18:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"75039";"https://dadosabertos.camara.leg.br/api/v2/eventos/75039";"";"2024-12-13T14:00:00";"";"Cancelada";"Homenagem aos 51 anos da INFRAERO";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"75309";"https://dadosabertos.camara.leg.br/api/v2/eventos/75309";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2838810";"2024-12-13T14:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"75290";"https://dadosabertos.camara.leg.br/api/v2/eventos/75290";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2837419";"2024-12-13T14:00:00";"";"Cancelada";"Seminário sobre os danos socioambientais e os efeitos socioculturais da atividade minerária da Anglo American sobre o território indígena Fazenda Guarani dos pataxó em Carmésia, Minas Gerais";"Seminário";"Carmésia/MG";"";"";"";""
"75310";"https://dadosabertos.camara.leg.br/api/v2/eventos/75310";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2838809";"2024-12-13T10:00:00";"";"Cancelada";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
