"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"71421";"https://dadosabertos.camara.leg.br/api/v2/eventos/71421";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368746";"2023-12-07T10:16:08";"2023-12-07T12:27:12";"Encerrada (Final)";"Expositores:

1 - José Leonardo Rolim de Lima Severo - Coordenador Nacional RePPed/ Professor na Universidade Federal para a Paraíba  - UFPB 

2 - Adauto Leite Oliveira - Membro do GT de Regulamentação da RePPed e Diretor geral da Associação de Pedagogas(os) do Norte e Nordeste - ASPENN 

3 - Jean Carlos Nascimento Lobato, Presidente da Federação Brasileira dos Pedagogos - FEBRAPEC,  presidente do Sindicato dos Pedagogos do Pará - SINPEP e da Associação dos Pedagogos do Pará - ASSPEEPA 

4 - Cyntia Bernardes - Representante do Coletivo dos Pedagogos Jurídicos - ANPEJUD 

5 - Selma Garrido Pimenta - Professora Sênior da Faculdade de Educação da Universidade de São Paulo - FEUSP 

6 -  Marlei Fernandes de Carvalho - Vice-presidente da Confederação Nacional dos Trabalhadores em Educação - CNTE";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"70504";"https://dadosabertos.camara.leg.br/api/v2/eventos/70504";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2343874";"2023-12-07T10:11:18";"2023-12-07T12:25:03";"Encerrada";"CÂMARA DOS DEPUTADOS
CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS

57ª Legislatura - 1ª Sessão Legislativa Ordinária
Reunião Técnica de 7 DE DEZEMBRO DE 2023

ESTUDO ""INTELIGÊNCIA ARTIFICIAL, INCLUSÃO DIGITAL, AUTOMAÇÃO DO TRABALHO, EMPREGABILIDADE E PREVIDÊNCIA""

TEMA: AUTOMAÇÃO E REFLEXOS NA EMPREGABILIDADE

Local: Plenário 8    Data: 7/12/23    Horário: 10h00

P A U T A DA REUNIÃO

O objetivo desta audiência ""Automação e Reflexos na Empregabilidade"" é avaliar a complexidade das inteligências artificiais como tecnologia inovadora no mercado de trabalho; os possíveis impactos nos grandes segmentos do mercado de trabalho; as possíveis alterações no status social e remuneratório das profissões; e os desafios da qualificação profissional no ambiente das inteligências artificiais.

1 Abertura dos trabalhos pelo deputado relator do estudo
     Deputado Hélio Lopes

2 Apresentação dos palestrantes:
    - Aguinaldo Nogueira Maciente, Especialista em Políticas de Emprego e Mercado de Trabalho do        Escritório da Organização Internacional do Trabalho no Brasil (confirmado)
   - Gilson Geraldino da Silva Junior, Professor Adjunto Universidade Federal de Santa Catarina - UFSC       (confirmado)
   - Luiz Claudio Kubota, Pesquisador do Instituto de Pesquisa Econômica Aplicada - IPEA (confirmado)   
    

3 Debate entre o deputado relator, palestrantes, consultores e convidados
    Angelo Azevedo Queiroz, Consultor Legislativo
    Guilherme Pereira Pinheiro, Consultor Legislativo
    Igor Manuel Moreira Lima, Consultor Legislativo

4 Encerramento dos trabalhos";"Reunião Técnica";"";"Anexo II, Plenário 08";"";"";""
"71376";"https://dadosabertos.camara.leg.br/api/v2/eventos/71376";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2365793";"2023-12-07T10:10:00";"2023-12-07T11:10:47";"Encerrada (Final)";"Debate do PL 3.953/2021 - Institui o dia nacional de combate à pesca comercial predatória  em rios e oceanos e do PL 3.936/2021 - Institui o dia nacional de combate à caça de baleias

Requerimento nº 70/2023  -  do Deputado Bruno Ganem (Pode/SP)

Convidados:   

LUANA ARRUDA SÊGA,(presença confirmada - remota)
Chefe de Divisão do Ministério da Pesca e Aquicultura

LEANDRO CORTESE ARANHA (presença confirmada - remota),
 Analista Ambiental da Superintendência do Estado de Santa Catarina, do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA

CARLA POLAZ,  (presença confirmada)
 Analista Ambiental  do Instituto Chico Mendes de Conservação da Biodiversidade- ICMBio

NEREU CRISPIM (presença confirmada - remota)
 Deputado Federal e Autor dos PLs 3953/2021 e 3936/2021

ADEMILSON ZAMBONI - (Não comparecerá)
 Diretor-Geral  da Oceana Brasil";"Audiência Pública";"";"Anexo II, Plenário 04";"";"";""
"71448";"https://dadosabertos.camara.leg.br/api/v2/eventos/71448";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368112";"2023-12-07T10:00:00";"";"Cancelada";"PROGRAMAÇÃO:

10h30 - Conferência Magna com o Ministro dos Direitos Humanos, SÍLVIO ALMEIDA
Local: Plenário 9, anexo II da Câmara dos Deputados

14h - Trabalho em Grupo - Mesas temáticas
Local: Plenários do Anexo II da Câmara dos Deputados

GRUPO 1 - plenário 7
Temas:
- Indígenas;
- Racismo ambiental - povos tradicionais e quilombolas- atingidos por barragem/mineração;
- Violência no campo - defensores de direitos humanos e do meio ambiente.

GRUPO 2 - plenário 9
Temas:
- Genocídio da juventude negra - execução sumária;
- Sistema carcerário - tortura.

GRUPO 3 - plenário 11
Temas:
- Direitos humanos da população de rua - outros grupos vulneráveis (imigrantes/idosos/pessoas com deficiência/crianças, etc.)
- Direitos das mulheres e população LGBTQIA+

16h - Apresentação dos relatórios dos grupos de trabalho

17h - Encerramento do Fórum";"Debate";"";"Anexo II, Plenário 09";"";"";""
"71113";"https://dadosabertos.camara.leg.br/api/v2/eventos/71113";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2360272";"2023-12-07T10:00:00";"";"Encerrada (Termo)";"(REQ 24/2023 CDE, do deputado Rodrigo Valadares)


1)    Ministério do Planejamento e Orçamento
(Declinou)

2)   ELMO BRAZ ZENOBIO JÚNIOR
Auditor Fiscal   
Receita Federal
(Confirmado - participação por vídeoconferência)

3)   CARLOS MURILO SILVA
 Especialista em remessas expressas internacionais
Associação Brasileira das Empresas de Transporte Internacional  Expresso de Cargas - ABRAEC
Representante do Instituto  Ludwig von Mises Brasil
(Confirmado - participação por vídeoconferência)

4)    RODRIGO SARAIVA MARINHO
Diretor-Executivo
Instituto Livre Mercado
(Confirmado)

5)   CRISTIANO CARVALHO   
Professor Livre-Docente em Direito Tributário pela Universidade de São Paulo
(Declinou)";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"71076";"https://dadosabertos.camara.leg.br/api/v2/eventos/71076";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2358601";"2023-12-07T10:00:00";"";"Cancelada";"1) BANCO CENTRAL DO BRASIL

2) MARIA OTACIANA PEREIRA DE BARROS   Presidente
   Instituto E-Brasil
3) SECRETARIA DE ASSISTÊNCIA SOCIAL E ECONOMIA SOLIDÁRIA DE NITERÓI/RJ

4) TRIBUNAL DE CONTAS DA UNIÃO

5) TRIBUNAL DE CONTAS DO RIO DE JANEIRO";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"71352";"https://dadosabertos.camara.leg.br/api/v2/eventos/71352";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368675";"2023-12-07T10:54:00";"2023-12-07T11:52:49";"Encerrada (Final)";"(Req. 258/2023 - Dep. Ismael Alexandrino)

. Claudio Patrus de Campos Bello (confirmado - participação remota)
Especialista da Gerência Executiva de Saúde e Segurança do Trabalho do SESI

. Franscisco Hostins Júnior (confirmado)
Conselheiro da Federação do Comércio de Bens, Serviços e Turismo de Santa Catarina

. Jamile Antunes (confirmada)
Gerente Executiva de Operação Finalística da Confederação Nacional dos Transportes";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"71444";"https://dadosabertos.camara.leg.br/api/v2/eventos/71444";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368174";"2023-12-07T10:12:47";"2023-12-07T10:25:57";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"71538";"https://dadosabertos.camara.leg.br/api/v2/eventos/71538";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2371815";"2023-12-07T09:23:00";"2023-12-07T13:03:00";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"71469";"https://dadosabertos.camara.leg.br/api/v2/eventos/71469";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368858";"2023-12-07T09:09:15";"2023-12-07T10:58:16";"Encerrada (Final)";"Convidados:

OSNI MORINISHI ROCHA (Confirmado)
Ténico de Agricultura da Confederação Nacional dos Municípios - CNM

TAMAR ROITMAN (Confirmada)
Gerente Executiva da Associação Brasileira do Biogás - Abiogás

MARCOS ALEXANDRE CITTOLIN (confirmado)
Conselheiro de Administração da Be8 

ANA MORAES COELHO (Confirmada)
Coodenadora de Programa no Centro de Estudos em Sustentabilidade da Fundação Getulio Vargas - FGVces-EAESP

JOÃO EDUARDO DE MORAIS PINTO FURTADO (Confirmado)
Professor da Escola Politécnica da USP

MARIA CAROLINA MARQUES (Confirmada)
Gerente de Estratégia e Competitividade da Confederação Nacional da Indústria - CNI";"Audiência Pública";"";"Anexo II, Plenário 06";"";"";""
"71207";"https://dadosabertos.camara.leg.br/api/v2/eventos/71207";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2360411";"2023-12-07T09:01:33";"2023-12-07T13:35:59";"Encerrada (Final)";"PROGRAMAÇÃO
8h - Credenciamento
        Coffee break

Lançamento dos Livros: 
1. O desafiante mundo do autista - Obstáculos e possibilidades no labirinto do amor, do autor Oswaldo Freire.
2. Vida Além da Cota, do autor Rafael Giguer.  

9h - Mesa de Abertura
1) Deputado MÁRCIO JERRY, Presidente da Comissão de Defesa dos Direitos das Pessoas com Deficiência da Câmara dos Deputados. (*)
2) ANNA PAULA FEMINELLA, Secretária Nacional dos Direitos da Pessoa com Deficiência, representando o Ministério dos Direitos Humanos e Cidadania. (*)
3) ROSINHA DA ADEFAL, ex-deputada e representante do Comitê Brasileiro de Clubes Paralímpicos - CBCP. (*)
4) MARIA APARECIDA GUGEL, Vice-Procuradora-Geral do Trabalho do Ministério Público do Trabalho. (*)
5) RIVANA BARRETO RICARTE, Diretora Presidenta da Associação Nacional das Defensoras e Defensores Públicos - ANADEP. (*)
6) WAGNER GONÇALVES SALTORATO, representando a sociedade civil (APAE BRASIL) do Conselho Nacional dos Direitos da Pessoa com Deficiência (Conade). (*)

Apresentação da Associação Cultural Namastê - Coreografia ""Gratidão"".

Mesa de Debates
Mediador: Deputado MÁRCIO JERRY.

7) LUANE CARVALHO COSTA, Assessora Técnica da Coordenação-Geral de Saúde da Pessoa com Deficiência, representando o Ministério da Saúde. (*)
8) DÉCIO NASCIMENTO GUIMARÃES, Diretor de Políticas de Educação Especial na Perspectiva Inclusiva da Secretaria de Educação Continuada, Alfabetização de Jovens e Adultos, Diversidade e Inclusão (Secadi), do Ministério da Educação. (*)
9) MARCO ANTONIO MELO FRANCO, Coordenador-Geral de Política Pedagógica da Educação Especial, representando o Ministério da Educação. (*)
10) ANGELA PIRES, Assessora de Direitos Humanos do Escritório e Coordenadora Residente do Sistema das Nações Unidas no Brasil, representando a Organização das Nações Unidas (ONU) no Brasil. (*)
11) CLEUNICE BOHN DE LIMA, Presidente da Federação Brasileira das Associações da Síndrome de Down. (*)
12) ERICA CURADO, representando a Associação Brasileira para Ação por Direitos das Pessoas Autistas - Abraça. (*)
13) AGNALDO QUINTINO, representando a Associação Nacional dos Surdos Oralizados - Anaso. (*)
14) ANA PAULA BATISTA, Presidente da Associação Nacional, Movimento Ostomizados do Brasil - MOBR; Coordenadora Geral do Fórum Brasileiro de Conselhos Estaduais e do Distrito Federal de Defesa dos Direitos da Pessoa com Deficiência - FORBRACE; Presidente do Conselho de Defesa dos Direitos da Pessoa com Deficiência do Distrito Federal - Coddede e da Associação dos Ostomizados do Distrito Federal - AOSDF. (*)
Encerramento: Deputado MÁRCIO JERRY.

Inscrições:
https://www.camara.leg.br/eventos-divulgacao/evento?id=100140

LEGENDA:
(*) presença confirmada


(Requerimento nº 49/2023-CPD, de autoria do deputado Márcio Jerry.)";"Seminário";"";"Auditório Nereu Ramos";"";"";""
"71370";"https://dadosabertos.camara.leg.br/api/v2/eventos/71370";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2365459";"2023-12-07T09:00:00";"";"Cancelada";"REQ 119/2023, de autoria do Deputado Idilvan Alencar.

Convidados:

VALDEMIRO GONÇALVES VIANA NETO - presença confirmada
Professor e Presidente da Associação dos Professores de Educação Profissional da rede estadual do Ceará - APROTECE

JOÃO PAULO SABOYA FURTADO - presença confirmada
Professor e diretor de comunicação da Associação dos Professores de Educação Profissional da rede estadual do Ceará - APROTECE

FRANCISCO ROBÉRIO LIMA DE ALENCAR 
Professor da escola profissional Comendador Miguel Gurgel 

JOÃO BOSCO LACERDA DE OLIVEIRA 
Professor da escola Profissional Marein

Representante da Secretaria de Educação Profissional e Tecnológica do Ministério da Educação.";"Audiência Pública";"";"Anexo II, Plenário 10";"";"";""
"71112";"https://dadosabertos.camara.leg.br/api/v2/eventos/71112";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2359469";"2023-12-07T09:00:00";"";"Cancelada";"(REQ 66/2023 CCOM, do deputado Gustavo Gayer, subscrito pelos deputados Amália Barros, Julia Zanatta, Nikolas Ferreira, Mario Frias, Delegado Fabio Costa; REQ 69/2023 CCOM, do deputado Nikolas Ferreira)

PROGRAMAÇÃO
Sessão de abertura (9h a 9h30)

Deputado GUSTAVO GAYER
Presidente da Subcomissão Especial Sobre o Combate à Censura

Deputado NIKOLAS FERREIRA
Relator da Subcomissão Especial Sobre o Combate à Censura

Deputada AMÁLIA BARROS
Deputada JULIA ZANATTA
Deputado MARIO FRIAS
Deputado DELEGADO FÁBIO COSTA


Primeira sessão (9h30 a 11h)
Censura e Cultura do Cancelamento

MODERADOR:
Deputado NIKOLAS FERREIRA
Relator da Subcomissão Especial Sobre o Combate à Censura

PALESTRANTES:

BRUNO MONTEIRO AIUB (MONARK)
Apresentador

BÁRBARA DESTEFANI
Apresentadora

RODRIGO CONSTANTINO (Presença confirmada)
Jornalista

RODRIGO MARINHO (Presença confirmada)
Diretor-Executivo do Instituto Livre Mercado

ALLAN DOS SANTOS
Jornalista


Segunda Sessão (11h a 12h30)
Liberdade de Expressão

MODERADOR:
Deputado GUSTAVO GAYER
Presidente da Subcomissão Especial Sobre o Combate à Censura

PALESTRANTES:

GUILHERME FIUZA
Jornalista

LUDMILA LINS GRILO (Presença confirmada)
Juíza aposentada

PAULO FIGUEIREDO FILHO
Jornalista

TIAGO PAVINATTO
Jornalista

ALEXANDRE GARCIA
Jornalista

ENCERRAMENTO";"Seminário";"";"Anexo II, Plenário 02";"";"";""
"71074";"https://dadosabertos.camara.leg.br/api/v2/eventos/71074";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2358546";"2023-12-06T17:08:49";"2023-12-06T18:53:42";"Encerrada (Final)";"1) ALBERTO RODRIGUES DO NASCIMENTO JÚNIOR   Procurador-Geral de Justiça
   Ministério Público do Estado do Amazonas
2) ANA ÚNGARI DEL FABBRO (Confirmada)
   Coordenadora-Geral de Tecnologia e Inovação na Educação Básica
   Ministério da educação
3) FABRO STEIBEL (Confirmado)
   Diretor Executivo
   Instituto de Tecnologia e Sociedade
4) FERNANDO HORTA (Confirmado)
   Consultor
   Instituto Brasileiro de Informação em Ciência e Tecnologia (IBICIT)
5) RÔMULO BARBOSA   Diretor do Departamento de Infraestrutura
   Ministério das Comunicações
6)    Secretário Adjunto do Desenvolvimento Produtivo e Inovação
   Secretaria Especial de Articulação e Monitoramento da Casa Civil";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"71466";"https://dadosabertos.camara.leg.br/api/v2/eventos/71466";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368789";"2023-12-06T17:00:00";"";"Cancelada";"Discussão do Plano de Trabalho";"Reunião Técnica";"Anexo II, Pav. Superior, Ala A, sala 145";"";"";"";""
"71653";"https://dadosabertos.camara.leg.br/api/v2/eventos/71653";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2373756";"2023-12-06T16:30:00";"2023-12-06T17:30:00";"Encerrada (Final)";"Participantes:

Heitor Schuch
Deputado Federal

Luís Gustavo Guimarães
Chefe da Assessoria Especial de Assuntos Parlamentares e Federativos do Ministério do Desenvolvimento, Indústria, Comércio e Serviços - MDIC

Andrea Macera
Secretária de Competitividade e Política Regulatória do Ministério do Desenvolvimento, Indústria, Comércio e Serviços - MDIC";"Reunião Técnica";"Sala de reuniões da CICS";"";"";"";""
"71447";"https://dadosabertos.camara.leg.br/api/v2/eventos/71447";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368104";"2023-12-06T16:00:00";"";"Cancelada";"PROGRAMAÇÃO

06/12/2023
LOCAL: Plenário 9, Anexo II da Câmara dos Deputados


16 horas - Mesa de abertura

Convidados: 


- ANDRÉ LEÃO | Defensor Público da Federal, Presidente do Conselho Nacional de Direitos Humanos;

- DÉBORAH DUPRAT | Jurista

- PAULO VANNUCHI | Jornalista e ex-Ministro dos Direitos Humanos


17 horas - Painel -  Direitos Humanos e Tecnologias digitais

Convidados:

- NINA DA HORA | Pesquisadora na Área de Pensamento Computacional;

- YASMIN CURZI | Centro de Tecnologia e Sociedade (CTS-FGV);

- GUILHERME ALVES DA SILVA | Representante da SaferNet;

- SÔNIA DA COSTA | Representante do Ministério da Ciência, Tecnologia e Inovação;

- CAROLINA CASTELLIANO | Defensora Pública Federal;

- Representante do Ministério da Justiça e da Segurança Pública;
- Representante do Telegram no Brasil;
- Representante do Instagram no Brasil;
- Representante do Twitter no Brasil;
- Representante do Facebook no Brasil.
- Representante do Google no Brasil;
- Representante do Youtube no Brasil;
- Representante do Whatsapp no Brasil;
- Representante do TikTok no Brasil.



18h - palavra aberta aos participantes (relatos de experiências e propostas dos representantes das Comissões das Assembleias Legislativas e demais participantes)






Dia 07/12/2023
LOCAL: Plenário 9, Anexo II da Câmara dos Deputados

10h30 - Conferência Magna com o Ministro dos Direitos Humanos, SÍLVIO ALMEIDA
Local: Plenário 9, anexo II da Câmara dos Deputados

14h - Trabalho em Grupo - Mesas temáticas
Local: Plenários do Anexo II da Câmara dos Deputados

GRUPO 1 - plenário 7
Temas:
- Indígenas;
- Racismo ambiental - povos tradicionais e quilombolas- atingidos por barragem/mineração;
- Violência no campo - defensores de direitos humanos e do meio ambiente.

GRUPO 2 - plenário 9
Temas:
- Genocídio da juventude negra - execução sumária;
- Sistema carcerário - tortura.

GRUPO 3 - plenário 11
Temas:
- Direitos humanos da população de rua - outros grupos vulneráveis (imigrantes/idosos/pessoas com deficiência/crianças, etc.)
- Direitos das mulheres e população LGBTQIA+

16h - Apresentação dos relatórios dos grupos de trabalhado

17h - Encerramento do Fórum";"Debate";"";"Anexo II, Plenário 09";"";"";""
"71433";"https://dadosabertos.camara.leg.br/api/v2/eventos/71433";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368021";"2023-12-06T15:33:15";"2023-12-06T16:20:59";"Encerrada (Final)";"Audiência Pública

Tema: Leucemia mieloide crônica (LMC) e as dificuldades de tratamento

Convidados:

RENATO SAMPAIO TAVARES, Membro do Comitê de acesso a medicamentos da Associação de Hematologia, Hemoterapia e Terapia Celular - ABHH;

VELUZIA MEDEIROS, Presidente do Grupo de Apoio ao Paciente Onco-hematológico - GAPO;

AMANDA VIEIRA MATOS, Médica do  Hospital de Base;

LUANA FERREIRA LIMA, Coordenadora de Políticas Públicas e Advocacy da Associação Brasileira de Linfoma e Leucemia - ABRALE.

(Requerimento 7/2023, da Dep. Silvia Cristina)";"Audiência Pública";"";"Anexo II, Plenário 15";"";"";""
"71478";"https://dadosabertos.camara.leg.br/api/v2/eventos/71478";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2369529";"2023-12-06T15:43:34";"2023-12-06T16:36:21";"Encerrada (Final)";"Discussão e votação do Parecer do Relator, Dep. Prof. Paulo Fernando";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"70689";"https://dadosabertos.camara.leg.br/api/v2/eventos/70689";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2348443";"2023-12-06T15:24:30";"2023-12-06T17:02:52";"Encerrada (Final)";"Audiência Pública para debater o tema de políticas públicas para o esporte como instrumento de inclusão social de jovens atletas, bem como para apresentar os Projetos em execução no Município de Pelotas/RS, que têm obtido resultados e conquistas significantes ao longo dos anos, em atenção ao Requerimento 63/2023, de autoria do deputado Daniel Trzaciak.

Convidados confirmados:

Sr. Rossano Diniz, coordenador do Projeto Quem Luta não Briga (presencial);
Sr. Oguener José Tissot da Costa, coordenador do Projeto Remar para o Futuro (presencial);
Sra. Caroline Malue Huckembeck, coordenadora do Programa Vida Ativa (videoconferência);

Aguardando confirmação:
Representante do município de Pelotas, RS;";"Audiência Pública";"";"Anexo II, Plenário 04";"";"";""
"71357";"https://dadosabertos.camara.leg.br/api/v2/eventos/71357";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2364689";"2023-12-06T15:21:34";"2023-12-06T17:06:46";"Encerrada (Final)";"(REQ 22/2023 CTUR, do deputado Luiz Gastão)


Convidados:

1) Sr. FABIANO DOS SANTOS PIÚBA, Secretário de Formação, Livro e Leitura do Ministério da Cultura  (confirmado);

2) Sr. ANDREY SCHLEE, Diretor do Departamento de Patrimônio Material e Fiscalização - DEPAM, Representando o IPHAN (confirmado);

3)  Sra. SÔNIA REGINA RAMPIM FLORÊNCIO, Representante do Instituto Brasileiro de Museus - IBRAM (confirmado);

4) Sr. CARLOS KLEBER NASCIMENTO DE OLIVEIRA, Reitor da Universidade Regional do Cariri -URCA (confirmado);

5) Sra. ANGÉLICA LEITE, Técnica da Secretaria do Meio Ambiente e Mudança de Clima do Estado do Ceará (confirmada);

6) Sr. HENRIQUE JAVI, Diretor Regional do Sesc Ceará (confirmado);

7) Sr. ALEMBERG QUINDINS, Presidente da Fundação Casa Grande - Memorial do Homem Kariri (confirmado);

8) Sr. EDUARDO GUIMARÃES, Diretor Executivo do GeoPark Araripe (confirmado);

9) Sra. LUISA CELA DE ARRUDA COELHO, Secretária de Cultura do Estado do Ceará;

10) Representante do Ministério do Meio Ambiente e Mudança do Clima.";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"71284";"https://dadosabertos.camara.leg.br/api/v2/eventos/71284";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2363699";"2023-12-06T14:36:33";"2023-12-06T15:36:04";"Encerrada (Final)";"Audiência Pública para debater "" Suicídio entre Pessoas Idosas"", com  os seguintes convidados: 

1) ANTÔNIO GERALDO DA SILVA (Confirmado) -  médico e presidente da Associação Brasileira de Psiquiatria; 

2) ANTÔNIO COSTA (Confirmado) - Ex-secretário Nacional de Promoção e Defesa dos Direitos da Pessoa Idosa; 

3)   LIGIA GUALBERTO (Confirmada) - Coordenadora de Saúde da Pessoa Idosa na Atenção Primária do Ministério da Saúde;

4)  MARIA APARECIDA FERREIRA DE OLIVEIRA (Confirmada) - Assessora Técnica do Departamento de Saúde Mental do Ministério da Saúde;

5)    ALEXANDRE DA SILVA (Confirmado) - Secretário Nacional de Promoção e Defesa dos Direitos da Pessoa Idosa. 



(REQ 45/2023 CIDOSO, do Deputado Prof. Paulo Fernando)";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"71413";"https://dadosabertos.camara.leg.br/api/v2/eventos/71413";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2367637";"2023-12-06T14:42:28";"2023-12-06T15:22:26";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"71403";"https://dadosabertos.camara.leg.br/api/v2/eventos/71403";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2366843";"2023-12-06T14:31:36";"2023-12-06T14:44:01";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"71409";"https://dadosabertos.camara.leg.br/api/v2/eventos/71409";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2368275";"2023-12-06T14:26:11";"2023-12-06T14:41:11";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"70835";"https://dadosabertos.camara.leg.br/api/v2/eventos/70835";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2358587";"2023-12-06T14:23:09";"2023-12-06T17:11:00";"Encerrada (Final)";"REQ 34/2023 CCJC, do deputado Rui Falcão, subscrito pelo deputado Flávio Nogueira:

1) BEATRIZ VARGAS (Confirmada)
   Professora Associada da Universidade de Brasília.
2) EDUARDO LYCURGO (Confirmado)
   Advogado e Presidente do Instituto dos Advogados do Distrito Federal - IADF.
3) PEDRO ESTEVAM (Confirmado)
   Professor de Direito no mestrado e doutorado da PUC/SP e Advogado sócio do sócio do escritório Warde Advogados.
4) RODRIGO SARAIVA (Confirmado)
   Professor da Fundação Escola Superior de Advocacia do Ceará e da Pós-Graduação da Universidade de Fortaleza.
5) SEBASTIÃO COELHO (Confirmado)
   ex-Desembargador do TJDFT e ex-Juiz da Vara Criminal e do Tribunal do Júri de Planaltina.";"Seminário";"";"Anexo II, Plenário 01";"";"";""
"71467";"https://dadosabertos.camara.leg.br/api/v2/eventos/71467";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2369089";"2023-12-06T14:20:04";"2023-12-06T15:08:15";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"71545";"https://dadosabertos.camara.leg.br/api/v2/eventos/71545";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2371781";"2023-12-06T14:00:00";"2023-12-06T15:30:00";"Encerrada (Final)";"Reunião com representantes da Confederação Nacional de Dirigentes Lojistas para tratar do PL 7733/2017

Participantes:

- Deputado Jorge Braz
 -Dra. Karoline Lima, advogada e especialista em relações institucionais e governamentais na CNDL.
- Larissa Militão, especialista na Associação Nacional dos Bureaus de Crédito (ANBC).
- Elaine Tavares, gerente de relações governamentais na ANBC.
- Vívian Oliveira, consultora da Vector Relações Governamentais.
- Jonathan Frade, Assessor da Frente Parlamentar de Comércio e Serviços.";"Reunião Técnica";"";"Anexo II, Plenário 08";"";"";""
"71506";"https://dadosabertos.camara.leg.br/api/v2/eventos/71506";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2371603";"2023-12-06T13:58:00";"2023-12-06T23:52:00";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"71293";"https://dadosabertos.camara.leg.br/api/v2/eventos/71293";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2367253";"2023-12-06T14:03:10";"2023-12-06T16:03:00";"Encerrada (Final)";"Discussão e votação de propostas de legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
