comunidade | id_deputado |                                nome | sigla_partido | sigla_uf | votacoes_validas | qtd_conexoes | grau_ponderado
-----------+-------------+-------------------------------------+---------------+----------+------------------+--------------+---------------
       204535 |                        Sâmia Bomfim |            PSOL |         SP |                836 |        220645 |                        Erika Hilton |            PSOL |         SP |                774 |               594 |    0.7674 |          581 |       0.9849 |                 0.9849 |                0.5004 |          0.9697 | 0.9697
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |        204501 |                     Alencar Santana |              PT |         SP |                979 |               853 |    0.8830 |          839 |       0.9849 |                 0.9849 |                0.5047 |          0.9696 | 0.9696
       157130 |                       Túlio Gadêlha |             PSD |         PE |                865 |        233592 |                         Paulo Lemos |              PT |         AP |                176 |               162 |    0.9205 |          159 |       0.9848 |                 0.9848 |                0.5007 |          0.9696 | 0.9696
       178873 |                      Helder Salomão |              PT |         ES |               1029 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               866 |    0.9011 |          853 |       0.9849 |                 0.9849 |                0.5041 |          0.9695 | 0.9695
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               852 |    0.8866 |          837 |       0.9849 |                 0.9849 |                0.5065 |          0.9695 | 0.9695
       204426 |                        Carlos Veras |              PT |         PE |                992 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               842 |    0.8817 |          830 |       0.9850 |                 0.9850 |                0.5080 |          0.9695 | 0.9695
       160569 |                    Waldenor Pereira |              PT |         BA |                830 |        178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |               746 |    0.8988 |          732 |       0.9849 |                 0.9849 |                0.5061 |          0.9695 | 0.9695
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        204445 |                    Fernando Mineiro |              PT |         RN |                883 |               679 |    0.8383 |          669 |       0.9849 |                 0.9849 |                0.5045 |          0.9695 | 0.9695
        74784 |                      Luiza Erundina |            PSOL |         SP |                858 |        206018 |                      Célia Xakriabá |            PSOL |         MG |                829 |               624 |    0.7527 |          614 |       0.9848 |                 0.9848 |                0.5016 |          0.9695 | 0.9695
        74159 |                         Odair Cunha |              PT |         MG |                972 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               813 |    0.8924 |          802 |       0.9849 |                 0.9849 |                0.5071 |          0.9694 | 0.9694
       188097 |                      Merlong Solano |              PT |         PI |               1076 |        220601 |                   Washington Quaquá |              PT |         RJ |                309 |               307 |    0.9935 |          301 |       0.9853 |                 0.9853 |                0.5187 |          0.9694 | 0.9694
        74041 |                          Luiz Couto |              PT |         PB |               1104 |        178873 |                      Helder Salomão |              PT |         ES |               1029 |               986 |    0.9582 |          972 |       0.9847 |                 0.9847 |                0.5030 |          0.9693 | 0.9693
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               738 |    0.8348 |          727 |       0.9849 |                 0.9849 |                0.5080 |          0.9693 | 0.9693
       160538 |                           Bohn Gass |              PT |         RS |                998 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               727 |    0.9156 |          717 |       0.9849 |                 0.9849 |                0.5085 |          0.9693 | 0.9693
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        160569 |                    Waldenor Pereira |              PT |         BA |                830 |               535 |    0.7985 |          524 |       0.9849 |                 0.9849 |                0.5099 |          0.9693 | 0.9693
        74371 |                        Rubens Otoni |              PT |         GO |                760 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               518 |    0.7316 |          511 |       0.9849 |                 0.9849 |                0.5076 |          0.9693 | 0.9693
       204495 |                      Airton Faleiro |              PT |         PA |                922 |        204501 |                     Alencar Santana |              PT |         SP |                979 |               820 |    0.8894 |          805 |       0.9847 |                 0.9847 |                0.5026 |          0.9692 | 0.9692
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        171786 |                       Miguel Ângelo |              PT |         MG |                810 |               725 |    0.8951 |          710 |       0.9849 |                 0.9849 |                0.5096 |          0.9692 | 0.9692
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               590 |    0.8806 |          580 |       0.9848 |                 0.9848 |                0.5081 |          0.9692 | 0.9692
        74041 |                          Luiz Couto |              PT |         PB |               1104 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               986 |    0.9582 |          973 |       0.9847 |                 0.9847 |                0.5036 |          0.9691 | 0.9691
        74283 |                          Vicentinho |              PT |         SP |                910 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               799 |    0.8780 |          786 |       0.9847 |                 0.9847 |                0.5037 |          0.9691 | 0.9691
        74171 |                       Chico Alencar |            PSOL |         RJ |               1079 |        220615 |              Pastor Henrique Vieira |            PSOL |         RJ |               1016 |               979 |    0.9636 |          966 |       0.9845 |                 0.9845 |                0.5000 |          0.9690 | 0.9690
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |               878 |    0.8987 |          861 |       0.9849 |                 0.9849 |                0.5110 |          0.9690 | 0.9690
       204426 |                        Carlos Veras |              PT |         PE |                992 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               868 |    0.9032 |          854 |       0.9847 |                 0.9847 |                0.5064 |          0.9690 | 0.9690
       204426 |                        Carlos Veras |              PT |         PE |                992 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               824 |    0.9015 |          810 |       0.9848 |                 0.9848 |                0.5086 |          0.9690 | 0.9690
       160604 |                         Pedro Uczai |              PT |         SC |                893 |        178873 |                      Helder Salomão |              PT |         ES |               1029 |               800 |    0.8959 |          783 |       0.9846 |                 0.9846 |                0.5045 |          0.9690 | 0.9690
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |        204445 |                    Fernando Mineiro |              PT |         RN |                883 |               788 |    0.8924 |          778 |       0.9846 |                 0.9846 |                0.5040 |          0.9690 | 0.9690
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               378 |    0.9242 |          371 |       0.9846 |                 0.9846 |                0.5030 |          0.9690 | 0.9690
       160674 |                          Hugo Motta |    REPUBLICANOS |         PB |                338 |        204408 |                    Gustinho Ribeiro |    REPUBLICANOS |         SE |                933 |               313 |    0.9260 |          310 |       0.9857 |                 0.9857 |                0.5390 |          0.9689 | 0.9689
       141480 |                      Lázaro Botelho |              PP |         TO |                714 |        204450 |                     Doutor Luizinho |              PP |         RJ |                276 |               206 |    0.7464 |          204 |       0.9861 |                 0.9861 |                0.5534 |          0.9689 | 0.9689
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        204445 |                    Fernando Mineiro |              PT |         RN |                883 |               353 |    0.8465 |          347 |       0.9848 |                 0.9848 |                0.5136 |          0.9688 | 0.9688
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               720 |    0.8889 |          709 |       0.9846 |                 0.9846 |                0.5065 |          0.9687 | 0.9687
       160569 |                    Waldenor Pereira |              PT |         BA |                830 |        171786 |                       Miguel Ângelo |              PT |         MG |                810 |               631 |    0.7790 |          618 |       0.9845 |                 0.9845 |                0.5067 |          0.9687 | 0.9687
        74171 |                       Chico Alencar |            PSOL |         RJ |               1079 |        220598 |                      Tarcísio Motta |            PSOL |         RJ |               1002 |               965 |    0.9631 |          951 |       0.9843 |                 0.9843 |                0.5001 |          0.9686 | 0.9686
       160592 |                         Zeca Dirceu |              PT |         PR |                866 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               587 |    0.8291 |          578 |       0.9846 |                 0.9846 |                0.5081 |          0.9686 | 0.9686
       160575 |                         Erika Kokay |              PT |         DF |               1063 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               387 |    0.9462 |          377 |       0.9843 |                 0.9843 |                0.5010 |          0.9686 | 0.9686
       141398 |                    Carlos Zarattini |              PT |         SP |                949 |        160538 |                           Bohn Gass |              PT |         RS |                998 |               877 |    0.9241 |          865 |       0.9844 |                 0.9844 |                0.5048 |          0.9685 | 0.9685
        74283 |                          Vicentinho |              PT |         SP |                910 |        141398 |                    Carlos Zarattini |              PT |         SP |                949 |               800 |    0.8791 |          789 |       0.9844 |                 0.9844 |                0.5043 |          0.9685 | 0.9685
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        160556 |                          Padre João |              PT |         MG |               1004 |               626 |    0.9343 |          617 |       0.9845 |                 0.9845 |                0.5082 |          0.9685 | 0.9685
       204501 |                     Alencar Santana |              PT |         SP |                979 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               818 |    0.8950 |          804 |       0.9844 |                 0.9844 |                0.5069 |          0.9684 | 0.9684
       178873 |                      Helder Salomão |              PT |         ES |               1029 |        220696 |                    Ivoneide Caetano |              PT |         BA |                973 |               864 |    0.8880 |          850 |       0.9843 |                 0.9843 |                0.5043 |          0.9683 | 0.9683
        74371 |                        Rubens Otoni |              PT |         GO |                760 |        188097 |                      Merlong Solano |              PT |         PI |               1076 |               747 |    0.9829 |          734 |       0.9842 |                 0.9842 |                0.5028 |          0.9683 | 0.9683
        74376 |                       Vander Loubet |              PT |         MS |                895 |        160556 |                          Padre João |              PT |         MG |               1004 |               830 |    0.9274 |          817 |       0.9842 |                 0.9842 |                0.5054 |          0.9682 | 0.9682
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               812 |    0.8807 |          795 |       0.9842 |                 0.9842 |                0.5046 |          0.9682 | 0.9682
        74784 |                      Luiza Erundina |            PSOL |         SP |                858 |        220645 |                        Erika Hilton |            PSOL |         SP |                774 |               624 |    0.8062 |          612 |       0.9841 |                 0.9841 |                0.5003 |          0.9682 | 0.9682
       178857 |                         Jorge Solla |              PT |         BA |                878 |        220601 |                   Washington Quaquá |              PT |         RJ |                309 |               262 |    0.8479 |          259 |       0.9849 |                 0.9849 |                0.5245 |          0.9682 | 0.9682
       204495 |                      Airton Faleiro |              PT |         PA |                922 |        221148 |                          Alfredinho |              PT |         SP |               1036 |               889 |    0.9642 |          877 |       0.9842 |                 0.9842 |                0.5027 |          0.9681 | 0.9681
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |         74141 |                        Josias Gomes |              PT |         BA |                845 |               685 |    0.8107 |          676 |       0.9844 |                 0.9844 |                0.5108 |          0.9681 | 0.9681
       204559 |                             Zé Neto |              PT |         BA |                771 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               585 |    0.7588 |          576 |       0.9847 |                 0.9847 |                0.5188 |          0.9681 | 0.9681
        74160 |                      Patrus Ananias |              PT |         MG |                930 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               355 |    0.8680 |          346 |       0.9841 |                 0.9841 |                0.5023 |          0.9681 | 0.9681
       171617 |                              Paulão |              PT |         AL |                950 |        220601 |                   Washington Quaquá |              PT |         RJ |                309 |               282 |    0.9126 |          279 |       0.9847 |                 0.9847 |                0.5209 |          0.9681 | 0.9681
       160556 |                          Padre João |              PT |         MG |               1004 |        160604 |                         Pedro Uczai |              PT |         SC |                893 |               826 |    0.9250 |          811 |       0.9841 |                 0.9841 |                0.5044 |          0.9680 | 0.9680
        74283 |                          Vicentinho |              PT |         SP |                910 |        220696 |                    Ivoneide Caetano |              PT |         BA |                973 |               815 |    0.8956 |          802 |       0.9841 |                 0.9841 |                0.5021 |          0.9680 | 0.9680
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               720 |    0.9068 |          709 |       0.9843 |                 0.9843 |                0.5101 |          0.9680 | 0.9680
       171617 |                              Paulão |              PT |         AL |                950 |        188097 |                      Merlong Solano |              PT |         PI |               1076 |               939 |    0.9884 |          924 |       0.9841 |                 0.9841 |                0.5039 |          0.9679 | 0.9679
        74159 |                         Odair Cunha |              PT |         MG |                972 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               891 |    0.9167 |          878 |       0.9842 |                 0.9842 |                0.5073 |          0.9679 | 0.9679
       171617 |                              Paulão |              PT |         AL |                950 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               883 |    0.9295 |          870 |       0.9840 |                 0.9840 |                0.5027 |          0.9679 | 0.9679
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               864 |    0.9047 |          851 |       0.9842 |                 0.9842 |                0.5079 |          0.9679 | 0.9679
       204480 |                     Rogério Correia |              PT |         MG |                949 |        209189 |                      Joseildo Ramos |              PT |         BA |                894 |               792 |    0.8859 |          778 |       0.9843 |                 0.9843 |                0.5089 |          0.9679 | 0.9679
       160592 |                         Zeca Dirceu |              PT |         PR |                866 |        204480 |                     Rogério Correia |              PT |         MG |                949 |               763 |    0.8811 |          751 |       0.9842 |                 0.9842 |                0.5085 |          0.9679 | 0.9679
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |        160610 |                     Valmir Assunção |              PT |         BA |                865 |               719 |    0.8312 |          707 |       0.9842 |                 0.9842 |                0.5080 |          0.9679 | 0.9679
        74398 |                    Maria do Rosário |              PT |         RS |                805 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               325 |    0.7946 |          317 |       0.9841 |                 0.9841 |                0.5047 |          0.9679 | 0.9679
       204449 |                      Nelson Barbudo |            PODE |         MT |                318 |        230767 |                    Rodrigo da Zaeli |              PL |         MT |                467 |               192 |    0.6038 |          188 |       0.9841 |                 0.9841 |                0.5036 |          0.9679 | 0.9679
        74065 |                       Fatima Pelaes |    REPUBLICANOS |         AP |                151 |        123756 |                       Antônia Lúcia |    REPUBLICANOS |         AC |                823 |               133 |    0.8808 |          130 |       0.9847 |                 0.9847 |                0.5238 |          0.9679 | 0.9679
       188097 |                      Merlong Solano |              PT |         PI |               1076 |        204426 |                        Carlos Veras |              PT |         PE |                992 |               961 |    0.9688 |          945 |       0.9840 |                 0.9840 |                0.5051 |          0.9678 | 0.9678
       160556 |                          Padre João |              PT |         MG |               1004 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               928 |    0.9243 |          912 |       0.9840 |                 0.9840 |                0.5024 |          0.9678 | 0.9678
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        204426 |                        Carlos Veras |              PT |         PE |                992 |               872 |    0.8925 |          854 |       0.9842 |                 0.9842 |                0.5079 |          0.9678 | 0.9678
        74376 |                       Vander Loubet |              PT |         MS |                895 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               673 |    0.8476 |          662 |       0.9844 |                 0.9844 |                0.5138 |          0.9678 | 0.9678
       204407 |                 Fernanda Melchionna |            PSOL |         RS |                863 |        220645 |                        Erika Hilton |            PSOL |         SP |                774 |               611 |    0.7894 |          600 |       0.9839 |                 0.9839 |                0.4999 |          0.9678 | 0.9678
        74371 |                        Rubens Otoni |              PT |         GO |                760 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               279 |    0.6822 |          273 |       0.9839 |                 0.9839 |                0.5000 |          0.9678 | 0.9678
       178986 |                         Nilto Tatto |              PT |         SP |               1008 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               947 |    0.9395 |          932 |       0.9840 |                 0.9840 |                0.5038 |          0.9677 | 0.9677
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        204426 |                        Carlos Veras |              PT |         PE |                992 |               776 |    0.8971 |          763 |       0.9841 |                 0.9841 |                0.5065 |          0.9677 | 0.9677
       204559 |                             Zé Neto |              PT |         BA |                771 |        220696 |                    Ivoneide Caetano |              PT |         BA |                973 |               701 |    0.9092 |          689 |       0.9841 |                 0.9841 |                0.5076 |          0.9677 | 0.9677
       204407 |                 Fernanda Melchionna |            PSOL |         RS |                863 |        204535 |                        Sâmia Bomfim |            PSOL |         SP |                836 |               671 |    0.8026 |          660 |       0.9839 |                 0.9839 |                0.5025 |          0.9677 | 0.9677
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        171617 |                              Paulão |              PT |         AL |                950 |               609 |    0.9090 |          600 |       0.9840 |                 0.9840 |                0.5062 |          0.9677 | 0.9677
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        204480 |                     Rogério Correia |              PT |         MG |                949 |               376 |    0.9017 |          369 |       0.9843 |                 0.9843 |                0.5151 |          0.9677 | 0.9677
       220632 |                        Ana Pimentel |              PT |         MG |                961 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               341 |    0.8337 |          334 |       0.9839 |                 0.9839 |                0.5008 |          0.9677 | 0.9677
       204515 |                       André Janones |          AVANTE |         MG |                857 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               570 |    0.8051 |          561 |       0.9843 |                 0.9843 |                0.5151 |          0.9676 | 0.9676
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        171786 |                       Miguel Ângelo |              PT |         MG |                810 |               520 |    0.7761 |          512 |       0.9841 |                 0.9841 |                0.5097 |          0.9676 | 0.9676
       204480 |                     Rogério Correia |              PT |         MG |                949 |        224333 |                              Welter |              PT |         PR |                911 |               788 |    0.8650 |          776 |       0.9839 |                 0.9839 |                0.5051 |          0.9675 | 0.9675
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |        204501 |                     Alencar Santana |              PT |         SP |                979 |               776 |    0.8778 |          760 |       0.9840 |                 0.9840 |                0.5064 |          0.9675 | 0.9675
       178857 |                         Jorge Solla |              PT |         BA |                878 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               751 |    0.8554 |          738 |       0.9840 |                 0.9840 |                0.5088 |          0.9675 | 0.9675
       220704 |                       Carol Dartora |              PT |         PR |                708 |        224333 |                              Welter |              PT |         PR |                911 |               621 |    0.8771 |          612 |       0.9840 |                 0.9840 |                0.5068 |          0.9675 | 0.9675
       171617 |                              Paulão |              PT |         AL |                950 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               804 |    0.8825 |          794 |       0.9838 |                 0.9838 |                0.5041 |          0.9674 | 0.9674
       160604 |                         Pedro Uczai |              PT |         SC |                893 |        171617 |                              Paulão |              PT |         AL |                950 |               795 |    0.8903 |          781 |       0.9838 |                 0.9838 |                0.5046 |          0.9674 | 0.9674
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               607 |    0.7645 |          598 |       0.9840 |                 0.9840 |                0.5098 |          0.9674 | 0.9674
        74065 |                       Fatima Pelaes |    REPUBLICANOS |         AP |                151 |         74356 |                        Silas Câmara |    REPUBLICANOS |         AM |                626 |               106 |    0.7020 |          104 |       0.9844 |                 0.9844 |                0.5218 |          0.9674 | 0.9674
        74283 |                          Vicentinho |              PT |         SP |                910 |        160538 |                           Bohn Gass |              PT |         RS |                998 |               843 |    0.9264 |          830 |       0.9837 |                 0.9837 |                0.5015 |          0.9673 | 0.9673
        74041 |                          Luiz Couto |              PT |         PB |               1104 |        178857 |                         Jorge Solla |              PT |         BA |                878 |               841 |    0.9579 |          828 |       0.9838 |                 0.9838 |                0.5038 |          0.9673 | 0.9673
        74376 |                       Vander Loubet |              PT |         MS |                895 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               818 |    0.9140 |          803 |       0.9838 |                 0.9838 |                0.5041 |          0.9673 | 0.9673
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |        160569 |                    Waldenor Pereira |              PT |         BA |                830 |               748 |    0.9012 |          736 |       0.9838 |                 0.9838 |                0.5052 |          0.9673 | 0.9673
        74371 |                        Rubens Otoni |              PT |         GO |                760 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               725 |    0.9539 |          714 |       0.9838 |                 0.9838 |                0.5028 |          0.9673 | 0.9673
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |         74161 |                     Reginaldo Lopes |              PT |         MG |                670 |               565 |    0.8433 |          556 |       0.9841 |                 0.9841 |                0.5126 |          0.9673 | 0.9673
       178986 |                         Nilto Tatto |              PT |         SP |               1008 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               857 |    0.9295 |          844 |       0.9837 |                 0.9837 |                0.5020 |          0.9672 | 0.9672
        74283 |                          Vicentinho |              PT |         SP |                910 |        224333 |                              Welter |              PT |         PR |                911 |               741 |    0.8143 |          729 |       0.9836 |                 0.9836 |                0.5012 |          0.9672 | 0.9672
       204480 |                     Rogério Correia |              PT |         MG |                949 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               347 |    0.8484 |          340 |       0.9837 |                 0.9837 |                0.5025 |          0.9672 | 0.9672
       188097 |                      Merlong Solano |              PT |         PI |               1076 |        220696 |                    Ivoneide Caetano |              PT |         BA |                973 |               962 |    0.9887 |          945 |       0.9837 |                 0.9837 |                0.5041 |          0.9671 | 0.9671
       160538 |                           Bohn Gass |              PT |         RS |                998 |        220553 |                       Denise Pessôa |              PT |         RS |                974 |               895 |    0.9189 |          879 |       0.9836 |                 0.9836 |                0.5022 |          0.9671 | 0.9671
       162067 |                       Kiko Celeguim |              PT |         SP |                907 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               826 |    0.9107 |          816 |       0.9839 |                 0.9839 |                0.5106 |          0.9671 | 0.9671
       220527 |                          Jack Rocha |              PT |         ES |               1029 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               750 |    0.9446 |          739 |       0.9839 |                 0.9839 |                0.5093 |          0.9671 | 0.9671
       171617 |                              Paulão |              PT |         AL |                950 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               707 |    0.8904 |          697 |       0.9839 |                 0.9839 |                0.5106 |          0.9671 | 0.9671
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        221148 |                          Alfredinho |              PT |         SP |               1036 |               401 |    0.9616 |          395 |       0.9839 |                 0.9839 |                0.5135 |          0.9670 | 0.9670
        66385 |                     Julio Arcoverde |              PP |         PI |                739 |        204448 |                 Luiz Antônio Corrêa |              PP |         RJ |                290 |               167 |    0.5759 |          165 |       0.9851 |                 0.9851 |                0.5489 |          0.9670 | 0.9670
       188097 |                      Merlong Solano |              PT |         PI |               1076 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               940 |    0.9843 |          923 |       0.9837 |                 0.9837 |                0.5058 |          0.9669 | 0.9669
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               820 |    0.9001 |          809 |       0.9837 |                 0.9837 |                0.5079 |          0.9669 | 0.9669
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        224333 |                              Welter |              PT |         PR |                911 |               810 |    0.8891 |          798 |       0.9836 |                 0.9836 |                0.5044 |          0.9669 | 0.9669
        74141 |                        Josias Gomes |              PT |         BA |                845 |        171617 |                              Paulão |              PT |         AL |                950 |               739 |    0.8746 |          729 |       0.9837 |                 0.9837 |                0.5079 |          0.9669 | 0.9669
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               734 |    0.8486 |          720 |       0.9835 |                 0.9835 |                0.5028 |          0.9669 | 0.9669
        74398 |                    Maria do Rosário |              PT |         RS |                805 |        160538 |                           Bohn Gass |              PT |         RS |                998 |               732 |    0.9093 |          720 |       0.9837 |                 0.9837 |                0.5065 |          0.9669 | 0.9669
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               601 |    0.8970 |          590 |       0.9837 |                 0.9837 |                0.5093 |          0.9669 | 0.9669
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        220606 |                             Reimont |              PT |         RJ |                957 |               865 |    0.9039 |          850 |       0.9837 |                 0.9837 |                0.5109 |          0.9668 | 0.9668
       171617 |                              Paulão |              PT |         AL |                950 |        220606 |                             Reimont |              PT |         RJ |                957 |               842 |    0.8863 |          828 |       0.9836 |                 0.9836 |                0.5071 |          0.9668 | 0.9668
       220556 |                      Ana Paula Lima |              PT |         SC |                955 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               801 |    0.8764 |          786 |       0.9837 |                 0.9837 |                0.5101 |          0.9667 | 0.9667
       178857 |                         Jorge Solla |              PT |         BA |                878 |        220606 |                             Reimont |              PT |         RJ |                957 |               773 |    0.8804 |          757 |       0.9836 |                 0.9836 |                0.5067 |          0.9667 | 0.9667
       204492 |                        Paulo Guedes |              PT |         MG |                982 |        220601 |                   Washington Quaquá |              PT |         RJ |                309 |               278 |    0.8997 |          274 |       0.9842 |                 0.9842 |                0.5243 |          0.9667 | 0.9667
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               725 |    0.9131 |          714 |       0.9837 |                 0.9837 |                0.5113 |          0.9666 | 0.9666
       220696 |                    Ivoneide Caetano |              PT |         BA |                973 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               363 |    0.8875 |          355 |       0.9833 |                 0.9833 |                0.5005 |          0.9666 | 0.9666
       160604 |                         Pedro Uczai |              PT |         SC |                893 |        220696 |                    Ivoneide Caetano |              PT |         BA |                973 |               805 |    0.9015 |          789 |       0.9834 |                 0.9834 |                0.5050 |          0.9665 | 0.9665
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        188097 |                      Merlong Solano |              PT |         PI |               1076 |               796 |    0.9827 |          781 |       0.9835 |                 0.9835 |                0.5067 |          0.9665 | 0.9665
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        204559 |                             Zé Neto |              PT |         BA |                771 |               700 |    0.9079 |          689 |       0.9836 |                 0.9836 |                0.5117 |          0.9665 | 0.9665
       220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               686 |    0.8640 |          676 |       0.9837 |                 0.9837 |                0.5137 |          0.9665 | 0.9665
       204480 |                     Rogério Correia |              PT |         MG |                949 |        204559 |                             Zé Neto |              PT |         BA |                771 |               679 |    0.8807 |          668 |       0.9837 |                 0.9837 |                0.5130 |          0.9665 | 0.9665
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               640 |    0.8060 |          631 |       0.9836 |                 0.9836 |                0.5099 |          0.9665 | 0.9665
       204480 |                     Rogério Correia |              PT |         MG |                949 |        204501 |                     Alencar Santana |              PT |         SP |                979 |               833 |    0.8778 |          816 |       0.9834 |                 0.9834 |                0.5070 |          0.9664 | 0.9664
       220602 |                       Dimas Gadelha |              PT |         RJ |                914 |        224333 |                              Welter |              PT |         PR |                911 |               762 |    0.8364 |          748 |       0.9834 |                 0.9834 |                0.5057 |          0.9664 | 0.9664
        74283 |                          Vicentinho |              PT |         SP |                910 |        171617 |                              Paulão |              PT |         AL |                950 |               796 |    0.8747 |          785 |       0.9832 |                 0.9832 |                0.5020 |          0.9663 | 0.9663
        74376 |                       Vander Loubet |              PT |         MS |                895 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               850 |    0.9497 |          838 |       0.9833 |                 0.9833 |                0.5060 |          0.9662 | 0.9662
        74159 |                         Odair Cunha |              PT |         MG |                972 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               820 |    0.8894 |          807 |       0.9832 |                 0.9832 |                0.5046 |          0.9662 | 0.9662
       171617 |                              Paulão |              PT |         AL |                950 |        209189 |                      Joseildo Ramos |              PT |         BA |                894 |               786 |    0.8792 |          773 |       0.9833 |                 0.9833 |                0.5047 |          0.9662 | 0.9662
