ano_dados;eixo_principal;sigla_partido;sigla_uf;id_deputado;nome;voto_sim;voto_nao;voto_abstencao;voto_outro;votos_total;votos_classificados
2023;Institucional e juridico;PL;MG;160758;DOMINGOS SÁVIO CAMPOS RESENDE;43;32;1;9;85;85
2023;Institucional e juridico;PL;MG;161550;EMIDIO ALVES MADEIRA JUNIOR;33;13;0;11;57;57
2023;Institucional e juridico;PL;MG;179000;MARCELO HENRIQUE TEIXEIRA DIAS;38;35;0;6;79;79
2023;Institucional e juridico;PL;MG;204517;JOSE VITOR DE RESENDE AGUIAR;22;12;0;5;39;39
2023;Institucional e juridico;PL;MG;204520;GERALDO JUNIO DO AMARAL;35;43;0;13;91;91
2023;Institucional e juridico;PL;MG;209787;NIKOLAS FERREIRA DE OLIVEIRA;38;45;0;16;99;99
2023;Institucional e juridico;PL;MG;220620;ROSANGELA DE OLIVEIRA CAMPOS REIS;70;47;0;10;127;127
2023;Institucional e juridico;PL;MG;220628;MAURICIO LUIZ DE SOUZA;39;40;0;17;96;96
2023;Institucional e juridico;PL;MG;220631;SAMUEL JOSÉ RODRIGUES DE VIANA;57;35;0;0;92;92
2023;Institucional e juridico;PL;MG;74585;LINCOLN DINIZ PORTELA;43;42;5;10;100;100
2023;Institucional e juridico;PL;MS;220546;RODOLFO OLIVEIRA NOGUEIRA;39;43;0;23;105;105
2023;Institucional e juridico;PL;MS;220547;MARCOS SBOROWSKI POLLON;64;53;3;8;128;128
2023;Institucional e juridico;PL;MT;204472;JOSE ANTONIO DOS SANTOS MEDEIROS;43;37;0;10;90;90
2023;Institucional e juridico;PL;MT;220593;ABILIO JACQUES BRUNINI MOUMER;39;36;2;18;95;95
2023;Institucional e juridico;PL;MT;220595;RUBIA FERNANDA DINIZ ROBSON SANTOS DE SIQUEIRA;74;58;1;20;153;153
2023;Institucional e juridico;PL;MT;220596;AMÁLIA SCUDELER DE BARROS SANTOS;46;42;0;14;102;102
2023;Institucional e juridico;PL;PA;178908;EDER MAURO CARDOSO BARRA;37;39;0;6;82;82
2023;Institucional e juridico;PL;PA;178910;JOAQUIM PASSARINHO PINTO DE SOUZA PORTO;59;27;0;20;106;106
2023;Institucional e juridico;PL;PA;220673;LENILDO MENDES DOS SANTOS SERTÃO;40;44;0;19;103;103
2023;Institucional e juridico;PL;PB;220574;GILBERTO GOMES DA SILVA;45;55;0;15;115;115
2023;Institucional e juridico;PL;PB;74043;JOSÉ WELLINGTON ROBERTO;28;25;0;8;61;61
2023;Institucional e juridico;PL;PE;160642;FRANCISCO EURICO DA SILVA;52;34;0;7;93;93
2023;Institucional e juridico;PL;PE;204423;ANDRÉ FERREIRA RODRIGUES;24;10;0;0;34;34
2023;Institucional e juridico;PL;PE;204427;FERNANDO RODOLFO TENORIO DE VASCONCELOS;35;18;0;3;56;56
2023;Institucional e juridico;PL;PE;220666;LUIZ DE FRANÇA E SILVA MEIRA;51;50;1;16;118;118
2023;Institucional e juridico;PL;PR;204396;NELSI COGUETTO MARIA;41;18;0;9;68;68
2023;Institucional e juridico;PL;PR;204411;FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO;36;37;0;12;85;85
2023;Institucional e juridico;PL;PR;74383;FERNANDO LÚCIO GIACOBO;29;17;2;8;56;56
2023;Institucional e juridico;PL;RJ;178937;ALTINEU CÔRTES FREITAS COUTINHO;19;16;0;7;42;42
2023;Institucional e juridico;PL;RJ;178946;SORAYA ALENCAR DOS SANTOS;61;30;0;7;98;98
2023;Institucional e juridico;PL;RJ;178947;SOSTENES SILVA CAVALCANTE;22;19;0;28;69;69
2023;Institucional e juridico;PL;RJ;204444;HELIO FERNANDO BARBOSA LOPES;33;36;0;11;80;80
2023;Institucional e juridico;PL;RJ;204455;LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA;40;48;0;22;110;110
2023;Institucional e juridico;PL;RJ;204460;Carlos Roberto Jordy Coelho de Mattos;52;59;0;19;130;130
2023;Institucional e juridico;PL;RJ;204462;CHRISTINE NOGUEIRA DOS REIS TONIETTO;41;32;0;10;83;83
2023;Institucional e juridico;PL;RJ;220611;EDUARDO PAZUELLO;50;34;0;20;104;104
2023;Institucional e juridico;PL;RJ;220613;ROBERTO LUIZ RODRIGUES DE OLIVEIRA;54;37;0;20;111;111
2023;Institucional e juridico;PL;RJ;220616;LUCIANO VIEIRA MENDES;55;29;2;2;88;88
2023;Institucional e juridico;PL;RJ;220619;ALEXANDRE RAMAGEM RODRIGUES;70;60;0;17;147;147
2023;Institucional e juridico;PL;RN;141459;JOÃO DA SILVA MAIA;37;36;0;0;73;73
2023;Institucional e juridico;PL;RN;204473;ELIÉSER GIRÃO MONTEIRO FILHO;50;37;0;21;108;108
2023;Institucional e juridico;PL;RN;220621;EVANDRO GONÇALVES DA SILVA JÚNIOR;36;48;1;23;108;108
2023;Institucional e juridico;PL;RN;220624;ROBINSON MESQUITA DE FARIA;95;56;0;0;151;151
2023;Institucional e juridico;PL;RO;204360;SILVIA CRISTINA AMANCIO CHAGAS;52;37;0;19;108;108
2023;Institucional e juridico;PL;RO;204378;JOÃO CHRISÓSTOMO DE MOURA;47;38;0;21;106;106
2023;Institucional e juridico;PL;RS;133810;MARCELO PIRES MORAES;32;40;0;13;85;85
2023;Institucional e juridico;PL;RS;160673;GIOVANI CHERINI;40;36;0;19;95;95
2023;Institucional e juridico;PL;RS;204388;ALCIBIO MESQUITA BIBO NUNES;48;44;0;16;108;108
2023;Institucional e juridico;PL;RS;204416;UBIRATAN ANTUNES SANDERSON;32;40;0;17;89;89
2023;Institucional e juridico;PL;SC;204367;DANIEL COSTA DE FREITAS;34;47;0;11;92;92
2023;Institucional e juridico;PL;SC;204369;CAROLINE RODRIGUES DE TONI;50;66;0;19;135;135
2023;Institucional e juridico;PL;SC;214694;JORGE GOETTEN DE LIMA;73;50;1;8;132;132
2023;Institucional e juridico;PL;SC;220557;DANIELA CRISTINA REINEHR;42;51;0;21;114;114
2023;Institucional e juridico;PL;SC;220558;MARCOS ANTONIO PEREIRA GOMES;39;50;0;21;110;110
2023;Institucional e juridico;PL;SC;220559;JULIA PEDROSO ZANATTA;61;74;0;11;146;146
2023;Institucional e juridico;PL;SE;220563;ICARO BARBOSA COSTA;52;41;0;0;93;93
2023;Institucional e juridico;PL;SP;160558;PAULO ROBERTO FREIRE DA COSTA;38;32;1;10;81;81
2023;Institucional e juridico;PL;SP;160601;MARCO ANTÔNIO FELICIANO;47;50;0;14;111;111
2023;Institucional e juridico;PL;SP;160976;FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA;46;38;1;4;89;89
2023;Institucional e juridico;PL;SP;178829;JOSE AUGUSTO ROSA;47;44;2;10;103;103
2023;Institucional e juridico;PL;SP;178983;MARCIO LUIZ ALVINO DE SOUZA;36;50;0;20;106;106
2023;Institucional e juridico;PL;SP;178985;MIGUEL LOMBARDI;46;31;0;18;95;95
2023;Institucional e juridico;PL;SP;204485;LUIZ CARLOS MOTTA;49;30;1;9;89;89
2023;Institucional e juridico;PL;SP;204507;CARLA ZAMBELLI SALGADO DE OLIVEIRA;35;43;0;17;95;95
2023;Institucional e juridico;PL;SP;204525;ROSANA DE OLIVEIRA VALLE;47;32;0;15;94;94
2023;Institucional e juridico;PL;SP;204526;LUIZ PHILIPPE DE ORLEANS BRAGANÇA;29;49;1;7;86;86
2023;Institucional e juridico;PL;SP;220633;RICARDO DE AQUINO SALLES;29;34;2;16;81;81
2023;Institucional e juridico;PL;SP;220638;ANTONIO CARLOS RODRIGUES;46;36;3;19;104;104
2023;Institucional e juridico;PL;SP;220654;PAULO FRANCISCO MUNIZ BILYNSKYJ;43;48;0;22;113;113
2023;Institucional e juridico;PL;SP;220655;MARIO LUIS FRIAS;40;46;0;15;101;101
2023;Institucional e juridico;PL;SP;221328;ADILSON BARROSO OLIVEIRA;54;34;1;22;111;111
2023;Institucional e juridico;PL;SP;74273;JEFFERSON ALVES DE CAMPOS;51;36;1;17;105;105
2023;Institucional e juridico;PL;SP;92346;EDUARDO NANTES BOLSONARO;35;22;0;5;62;62
2023;Institucional e juridico;PL;TO;204364;ELI DIAS BORGES;45;35;3;16;99;99
2023;Institucional e juridico;PL;TO;220545;FILIPE MARTINS DOS SANTOS;50;34;0;14;98;98
2023;Institucional e juridico;PODE;BA;204567;RAIMUNDO MAGALHÃES COSTA;37;31;0;0;68;68
2023;Institucional e juridico;PODE;ES;220528;VICTOR GAROZI LINHALIS;60;64;0;0;124;124
2023;Institucional e juridico;PODE;ES;220529;GILSON DANIEL BATISTA;72;64;0;0;136;136
2023;Institucional e juridico;PODE;GO;204419;GLAUSKSTON BATISTA RIOS;39;23;0;0;62;62
2023;Institucional e juridico;PODE;MA;220681;FÁBIO HENRIQUE DIAS DE MACEDO;44;29;0;0;73;73
2023;Institucional e juridico;PODE;MG;204508;IGOR TARCIANO TIMO;58;34;0;0;92;92
2023;Institucional e juridico;PODE;MG;220622;NELI PEREIRA DE AQUINO;53;42;0;0;95;95
2023;Institucional e juridico;PODE;PB;160629;ROMERO RODRIGUES VEIGA;52;39;0;0;91;91
2023;Institucional e juridico;PODE;PB;160635;RUY MANUEL CARNEIRO BARBOSA DE ACA BELCHIOR;40;33;0;0;73;73
2023;Institucional e juridico;PODE;PR;220705;DELTAN MARTINAZZO DALLAGNOL;11;12;0;0;23;23
2023;Institucional e juridico;PODE;PR;73778;LUIZ CARLOS JORGE HAULY;41;32;2;0;75;75
2023;Institucional e juridico;PODE;RJ;220618;JOSÉ PORTUGAL NETO;55;43;0;0;98;98
2023;Institucional e juridico;PODE;RS;220550;MAURICIO BEDIN MARCON;52;59;0;0;111;111
2023;Institucional e juridico;PODE;SP;178989;RENATA HELLMEISTER DE ABREU;45;24;0;0;69;69
2023;Institucional e juridico;PODE;SP;220635;BRUNO AREVALO GANEM;64;45;0;0;109;109
2023;Institucional e juridico;PODE;SP;220641;RODRIGO GAMBALE VIEIRA;59;33;0;0;92;92
2023;Institucional e juridico;PP;AC;104552;MARIA DO SOCORRO NERI MEDEIROS DE SOUZA;39;37;0;0;76;76
2023;Institucional e juridico;PP;AC;220587;GEHLEN DINIZ ANDRADE;65;82;0;0;147;147
2023;Institucional e juridico;PP;AC;220592;JOSÉ ESTEPHAN AMORIM BARBARY FILHO;54;39;0;0;93;93
2023;Institucional e juridico;PP;AL;160541;ARTHUR CÉSAR PEREIRA DE LIRA;2;0;0;50;52;52
2023;Institucional e juridico;PP;AL;178843;MARX BELTRÃO LIMA SIQUEIRA;45;41;0;0;86;86
2023;Institucional e juridico;PP;AL;220582;DANIEL BARBOSA DE ALMEIDA SILVA;52;34;0;0;86;86
2023;Institucional e juridico;PP;AL;220583;FABIO MICHEY COSTA DA SILVA;52;56;0;0;108;108
2023;Institucional e juridico;PP;BA;178858;MARIO S. M. NEGROMONTE JR.;45;28;0;0;73;73
2023;Institucional e juridico;PP;BA;220703;ORLANDO SULZ DE ALMEIDA NETO;57;42;0;0;99;99
2023;Institucional e juridico;PP;BA;74537;CLÁUDIO CAJADO SAMPAIO;42;46;0;0;88;88
2023;Institucional e juridico;PP;BA;74550;JOÃO FELIPE DE SOUZA LEÃO;44;49;0;0;93;93
2023;Institucional e juridico;PP;CE;204549;ANTONIO JOSE AGUIAR ALBUQUERQUE;45;34;0;0;79;79
2023;Institucional e juridico;PP;ES;178871;EVAIR VIEIRA DE MELO;39;48;0;0;87;87
2023;Institucional e juridico;PP;ES;204355;JOSIAS MARIO DA VITORIA;56;50;0;0;106;106
2023;Institucional e juridico;PP;GO;121948;ADRIANO ANTÔNIO AVELAR;60;50;0;0;110;110
2023;Institucional e juridico;PP;GO;204391;JOSÉ NELTO LAGARES DAS MERCEZ;37;50;1;0;88;88
2023;Institucional e juridico;PP;MA;178882;ANDRE LUIZ CARVALHO RIBEIRO;8;0;0;0;8;8
2023;Institucional e juridico;PP;MA;220707;AMANDA KELLY GENTIL GUIMARÃES ROSA;43;42;0;0;85;85
2023;Institucional e juridico;PP;MA;226708;ALLAN QUADROS GARCÊS;26;22;0;0;48;48
2023;Institucional e juridico;PP;MG;107970;ANA PAULA PROCOPIO JUNQUEIRA;57;52;0;0;109;109
2023;Institucional e juridico;PP;MG;160599;DIMAS FABIANO TOLEDO JÚNIOR;60;45;1;0;106;106
2023;Institucional e juridico;PP;MG;204524;ANTÔNIO PINHEIRO NETO;42;34;0;0;76;76
2023;Institucional e juridico;PP;MS;204351;LUIZ ALBERTO OVANDO;49;53;0;0;102;102
2023;Institucional e juridico;PP;PB;160527;AGUINALDO VELLOSO BORGES RIBEIRO;30;22;0;3;55;55
2023;Institucional e juridico;PP;PB;220585;FRANCISCO EMERSON ASSIS DE LUCENA;46;39;0;0;85;85
2023;Institucional e juridico;PP;PE;141421;EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA;57;36;0;0;93;93
2023;Institucional e juridico;PP;PE;220665;ERICA CLARISSA BORBA CORDEIRO DE MOURA;48;49;0;0;97;97
2023;Institucional e juridico;PP;PE;220669;LUIZ EDUARDO DE QUEIROZ CAMPOS DA FONTE ALBUQUERQUE;49;38;0;0;87;87
2023;Institucional e juridico;PP;PE;92699;FERNANDO MONTEIRO DE ALBUQUERQUE;58;40;0;0;98;98
2023;Institucional e juridico;PP;PI;123086;ÁTILA DE MELO LIRA;65;75;0;0;140;140
2023;Institucional e juridico;PP;PI;66385;JULIO FERRAZ ARCOVERDE;44;34;0;0;78;78
2023;Institucional e juridico;PP;PR;178934;ANTONIO WANDSCHEER;50;40;0;0;90;90
2023;Institucional e juridico;PP;PR;204395;PEDRO DEBONI LUPION MELLO;38;26;0;0;64;64
2023;Institucional e juridico;PP;PR;219585;MARCO AURELIO RIBEIRO;55;48;0;0;103;103
2023;Institucional e juridico;PP;PR;220684;SEBASTIÃO HENRIQUE DE MEDEIROS;46;40;0;0;86;86
2023;Institucional e juridico;PP;PR;73768;DILCEU JOÃO SPERAFICO;50;50;0;0;100;100
2023;Institucional e juridico;PP;PR;73788;RICARDO JOSÉ MAGALHÃES BARROS;2;0;0;0;2;2
2023;Institucional e juridico;PP;RJ;160161;MARCELO ANDRE CID HERACLITO DO PORTO QUEIROZ;58;46;1;0;105;105
2023;Institucional e juridico;PP;RJ;204448;LUIZ ANTONIO C. C. CORRÊA DA SILVA;15;11;0;0;26;26
2023;Institucional e juridico;PP;RJ;204450;LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR;27;18;0;0;45;45
2023;Institucional e juridico;PP;RJ;220612;Carlos Roberto Rodrigues;62;50;0;0;112;112
2023;Institucional e juridico;PP;RJ;74253;JULIO LUIZ BAPTISTA LOPES;29;22;0;0;51;51
2023;Institucional e juridico;PP;RN;141459;JOÃO DA SILVA MAIA;22;8;1;0;31;31
2023;Institucional e juridico;PP;RS;136811;JOSÉ ALFONSO EBERT HAMM;33;34;0;0;67;67
2023;Institucional e juridico;PP;RS;178963;LUIS ANTONIO FRANCISCATTO COVATTI;53;42;0;0;95;95
2023;Institucional e juridico;PP;RS;204406;PEDRO BANDARRA WESTPHALEN;45;37;0;0;82;82
2023;Institucional e juridico;PP;SE;220560;JOSE THIAGO ALVES DE CARVALHO;57;47;0;0;104;104
2023;Institucional e juridico;PP;SP;220647;MANOEL MAURICIO SILVA NEVES;35;24;0;0;59;59
2023;Institucional e juridico;PP;SP;220649;CARLOS ALBERTO DA CUNHA;35;34;0;0;69;69
2023;Institucional e juridico;PP;SP;222142;PAULO ADRIANO LOPES LUCINDA TELHADA;44;52;0;0;96;96
2023;Institucional e juridico;PP;SP;66828;FAUSTO RUY PINATO;42;26;4;0;72;72
2023;Institucional e juridico;PP;TO;137070;VICENTE ALVES DE OLIVEIRA JUNIOR;47;42;0;0;89;89
2023;Institucional e juridico;PP;TO;141480;LÁZARO BOTELHO MARTINS;64;56;0;0;120;120
2023;Institucional e juridico;PROS;MG;160518;WELITON FERNANDES PRADO;2;1;0;0;3;3
2023;Institucional e juridico;PROS;RJ;220607;MAX RODRIGUES LEMOS;2;1;0;0;3;3
2023;Institucional e juridico;PSB;BA;139285;LÍDICE DA MATA E SOUZA;49;31;0;0;80;80
2023;Institucional e juridico;PSB;ES;160517;PAULO ROBERTO FOLLETTO;46;29;0;0;75;75
2023;Institucional e juridico;PSB;MA;220686;HILDELIS SILVA DUARTE JUNIOR;69;50;0;0;119;119
2023;Institucional e juridico;PSB;PB;204394;GERVÁSIO AGRIPINO MAIA;83;74;0;0;157;157
2023;Institucional e juridico;PSB;PE;220662;LUCAS CAVALCANTI RAMOS;56;37;0;0;93;93
2023;Institucional e juridico;PSB;PE;220663;JOSÉ ERIBERTO MEDEIROS DE OLIVEIRA;64;35;0;0;99;99
2023;Institucional e juridico;PSB;PE;220664;GUILHERME A. UCHOA CAVALCANTI PESSOA DE MELO JUNIOR;64;43;0;0;107;107
2023;Institucional e juridico;PSB;PE;220667;PEDRO HENRIQUE DE A. L. C. CAMPOS;67;48;1;0;116;116
2023;Institucional e juridico;PSB;PE;72442;FELIPE AUGUSTO LYRA CARRERAS;53;27;0;0;80;80
2023;Institucional e juridico;PSB;PR;178931;LUCIANO DUCCI;59;44;0;0;103;103
2023;Institucional e juridico;PSB;RJ;220605;EDUARDO CARVALHO BANDEIRA DE MELLO;51;44;0;0;95;95
2023;Institucional e juridico;PSB;RS;178964;HEITOR JOSE SCHUCH;43;26;0;0;69;69
2023;Institucional e juridico;PSB;SP;160548;JONAS DONIZETTE FERREIRA;62;40;0;0;102;102
2023;Institucional e juridico;PSB;SP;204534;TABATA CLAUDIA AMARAL DE PONTES;53;50;0;0;103;103
2023;Institucional e juridico;PSB;SP;220634;MARCELO DE LIMA FERNANDES;41;33;0;0;74;74
2023;Institucional e juridico;PSC;GO;204419;GLAUSKSTON BATISTA RIOS;14;3;0;0;17;17
2023;Institucional e juridico;PSC;PB;160629;ROMERO RODRIGUES VEIGA;14;5;0;0;19;19
2023;Institucional e juridico;PSC;PB;160635;RUY MANUEL CARNEIRO BARBOSA DE ACA BELCHIOR;10;5;0;0;15;15
2023;Institucional e juridico;PSC;SP;74270;GILBERTO NASCIMENTO SILVA;1;0;0;0;1;1
2023;Institucional e juridico;PSD;AM;204557;SIDNEY RICARDO DE OLIVEIRA LEITE;48;39;1;0;88;88
2023;Institucional e juridico;PSD;AM;74090;ÁTILA SIDNEY LINS DE ALBUQUERQUE;54;33;0;0;87;87
2023;Institucional e juridico;PSD;BA;160553;ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO;36;16;0;0;52;52
2023;Institucional e juridico;PSD;BA;204573;OTTO ROBERTO MENDONÇA DE ALENCAR FILHO;52;38;0;0;90;90
2023;Institucional e juridico;PSD;BA;205476;CHARLES FERNANDES SILVEIRA SANTANA;46;41;0;0;87;87
2023;Institucional e juridico;PSD;BA;220691;DIEGO HENRIQUE SILVA CERQUEIRA MARTINS;71;55;0;0;126;126
2023;Institucional e juridico;PSD;BA;220708;GABRIEL JOSE MOURA NUNES SOARES;65;40;0;0;105;105
2023;Institucional e juridico;PSD;BA;73808;SÉRGIO LUÍS LACERDA BRITO;2;1;0;0;3;3
2023;Institucional e juridico;PSD;BA;74574;PAULO SÉRGIO PARANHOS DE MAGALHÃES;66;46;0;0;112;112
2023;Institucional e juridico;PSD;CE;143632;DOMINGOS GOMES DE AGUIAR NETO;24;18;0;0;42;42
2023;Institucional e juridico;PSD;CE;204488;CELIO STUDART BARBOSA;23;12;0;0;35;35
2023;Institucional e juridico;PSD;CE;220658;LUIZ GASTÃO BITTENCOURT DA SILVA;50;43;0;0;93;93
2023;Institucional e juridico;PSD;CE;226553;FRANCISCA ELIANE BRAZ DE CARVALHO;24;27;0;0;51;51
2023;Institucional e juridico;PSD;GO;220570;ISMAEL ALEXANDRINO JUNIOR;48;46;1;0;95;95
2023;Institucional e juridico;PSD;MA;215043;JOSIVALDO DOS SANTOS MELO;50;35;1;0;86;86
2023;Institucional e juridico;PSD;MG;141487;LUIZ FERNANDO RAMOS FARIA;55;34;0;0;89;89
2023;Institucional e juridico;PSD;MG;160588;DIEGO LEONARDO DE ANDRADE CARVALHO;43;28;0;0;71;71
2023;Institucional e juridico;PSD;MG;178895;MISAEL ARTUR FERREIRA VARELLA;50;38;0;0;88;88
2023;Institucional e juridico;PSD;MG;92776;STEFANO AGUIAR DOS SANTOS;45;34;3;0;82;82
2023;Institucional e juridico;PSD;PA;204497;JOÃO FERRARI JÚNIOR;51;46;0;0;97;97
2023;Institucional e juridico;PSD;PA;74084;RAIMUNDO JOSÉ PEREIRA DOS SANTOS;61;43;0;0;104;104
2023;Institucional e juridico;PSD;PI;204431;MARCOS AURÉLIO PÁDUA RIBEIRO GONÇALVES DE SAMPAIO;60;39;0;0;99;99
2023;Institucional e juridico;PSD;PI;220699;JOSÉ DIAS DE CASTRO NETO;47;37;0;0;84;84
2023;Institucional e juridico;PSD;PI;74317;JÚLIO CÉSAR DE CARVALHO LIMA;37;25;1;0;63;63
2023;Institucional e juridico;PSD;PR;138286;LUCIANO ALVES DOS SANTOS;34;27;0;0;61;61
2023;Institucional e juridico;PSD;PR;160621;SANDRO ALEX CRUZ DE OLIVEIRA;8;2;0;0;10;10
2023;Institucional e juridico;PSD;PR;162332;LUIZ HILOSHI NISHIMORI;48;40;0;0;88;88
2023;Institucional e juridico;PSD;PR;178832;LEANDRE DAL PONTE;2;1;0;0;3;3
2023;Institucional e juridico;PSD;PR;204387;GILSON CARDOSO FAHUR;51;63;0;0;114;114
2023;Institucional e juridico;PSD;PR;204410;LUISA CANZIANI DOS SANTOS SILVEIRA;32;18;0;0;50;50
2023;Institucional e juridico;PSD;PR;205865;REINHOLD STEPHANES JUNIOR;34;37;0;0;71;71
2023;Institucional e juridico;PSD;PR;220685;PAULO HENRIQUE COLETTI FERNANDES;63;43;0;0;106;106
2023;Institucional e juridico;PSD;PR;220698;CARLOS ALBERTO GEBRIM PRETO;4;5;0;0;9;9
2023;Institucional e juridico;PSD;PR;223128;RODRIGO TLUSTIK VENEK;56;39;0;0;95;95
2023;Institucional e juridico;PSD;RJ;122158;PEDRO PAULO CARVALHO TEIXEIRA;26;15;0;0;41;41
2023;Institucional e juridico;PSD;RJ;141450;HUGO LEAL MELO DA SILVA;12;10;0;0;22;22
2023;Institucional e juridico;PSD;RJ;143942;CAIO SANTOS VIANNA;41;39;0;0;80;80
2023;Institucional e juridico;PSD;RJ;204433;MARCELO CALERO FARIA GARCIA;4;1;0;0;5;5
2023;Institucional e juridico;PSD;RJ;217480;JONES BARBOSA DE MOURA;32;26;0;0;58;58
2023;Institucional e juridico;PSD;RJ;220614;DANIEL RICARDO SORANZ PINTO;14;6;0;0;20;20
2023;Institucional e juridico;PSD;RJ;225386;RENAN FERREIRINHA CARNEIRO;3;0;0;0;3;3
2023;Institucional e juridico;PSD;RJ;74856;MARIA LAURA MONTEZA DE SOUZA CARNEIRO;74;51;0;0;125;125
2023;Institucional e juridico;PSD;RR;220536;JOSÉ HAROLDO FIGUEIREDO CAMPOS;67;67;0;0;134;134
2023;Institucional e juridico;PSD;RS;103758;LUCIANO PALMA DE AZEVEDO;36;37;0;0;73;73
2023;Institucional e juridico;PSD;RS;160552;DANRLEI DE DEUS HINTERHOLZ;6;4;0;0;10;10
2023;Institucional e juridico;PSD;SC;116379;DARCI DE MATOS;31;21;0;0;52;52
2023;Institucional e juridico;PSD;SC;204362;RICARDO ZANATTA GUIDI;11;11;0;0;22;22
2023;Institucional e juridico;PSD;SC;98615;ISMAEL DOS SANTOS;40;43;6;0;89;89
2023;Institucional e juridico;PSD;SE;171623;FABIO DE ALMEIDA REIS;46;35;0;0;81;81
2023;Institucional e juridico;PSD;SE;220561;KATARINA FEITOZA LIMA SANTANA;71;54;0;0;125;125
2023;Institucional e juridico;PSD;SP;204504;ANTONIO CEZAR CORREIA FREIRE;48;32;0;0;80;80
2023;Institucional e juridico;PSD;SP;204522;MARCO AURELIO BERTAIOLLI;21;12;0;0;33;33
2023;Institucional e juridico;PSD;SP;213274;RICARDO AUGUSTO MACHADO DA SILVA;42;31;0;0;73;73
2023;Institucional e juridico;PSD;SP;226837;SAULO PEDROSO DE SOUZA;30;25;0;0;55;55
2023;Institucional e juridico;PSD;SP;74270;GILBERTO NASCIMENTO SILVA;11;3;0;1;15;15
2023;Institucional e juridico;PSDB;BA;204560;ADOLFO VIANA DE CASTRO NETO;25;20;0;0;45;45
2023;Institucional e juridico;PSDB;GO;220566;Lêda Borges de Moura;48;43;0;0;91;91
2023;Institucional e juridico;PSDB;MG;141516;PAULO ABI-ACKEL;39;28;0;0;67;67
2023;Institucional e juridico;PSDB;MG;74646;AÉCIO NEVES DA CUNHA;32;22;0;0;54;54
2023;Institucional e juridico;PSDB;MS;141411;DAGOBERTO NOGUEIRA FILHO;57;52;0;0;109;109
2023;Institucional e juridico;PSDB;MS;204358;HUMBERTO REZENDE PEREIRA;33;41;0;0;74;74
2023;Institucional e juridico;PSDB;MS;74374;GERALDO RESENDE PEREIRA;56;43;0;0;99;99
2023;Institucional e juridico;PSDB;PR;220683;CARLOS ALBERTO RICHA;60;56;0;0;116;116
2023;Institucional e juridico;PSDB;RS;204404;LUCAS BELLO REDECKER;62;58;0;0;120;120
2023;Institucional e juridico;PSDB;RS;204409;DANIEL TRZECIAK DUARTE;43;47;0;0;90;90
2023;Institucional e juridico;PSDB;SC;178966;Geovânia de Sá;41;40;4;0;85;85
2023;Institucional e juridico;PSDB;SP;178992;VITOR LIPPI;47;39;2;0;88;88
2023;Institucional e juridico;PSDB;SP;220650;PAULO ALEXANDRE PEREIRA BARBOSA;28;15;0;0;43;43
2023;Institucional e juridico;PSDB;SP;74262;CARLOS HENRIQUE FOCESI SAMPAIO;51;46;0;0;97;97
2023;Institucional e juridico;PSOL;MG;206018;CÉLIA NUNES CORREA;28;21;0;0;49;49
2023;Institucional e juridico;PSOL;RJ;152605;GLAUBER DE MEDEIROS BRAGA;43;44;1;1;89;89
2023;Institucional e juridico;PSOL;RJ;204464;TALIRIA PETRONE SOARES;40;25;0;1;66;66
2023;Institucional e juridico;PSOL;RJ;220598;TARCISIO MOTTA DE CARVALHO;76;80;0;1;157;157
2023;Institucional e juridico;PSOL;RJ;220615;HENRIQUE DOS SANTOS VIEIRA LIMA;52;45;0;1;98;98
2023;Institucional e juridico;PSOL;RJ;74171;FRANCISCO RODRIGUES DE ALENCAR FILHO;59;55;1;1;116;116
2023;Institucional e juridico;PSOL;RS;204407;FERNANDA MELCHIONNA E SILVA;46;41;0;1;88;88
2023;Institucional e juridico;PSOL;SP;204535;SAMIA DE SOUZA BOMFIM;48;50;1;1;100;100
2023;Institucional e juridico;PSOL;SP;220639;GUILHERME CASTRO BOULOS;45;53;0;1;99;99
2023;Institucional e juridico;PSOL;SP;220645;ERIKA SANTOS SILVA;41;33;0;0;74;74
2023;Institucional e juridico;PSOL;SP;221338;LUCIENE CAVALCANTE DA SILVA;51;53;0;1;105;105
2023;Institucional e juridico;PSOL;SP;73531;IVAN VALENTE;35;24;1;1;61;61
2023;Institucional e juridico;PSOL;SP;74784;LUIZA ERUNDINA DE SOUSA;54;41;0;1;96;96
2023;Institucional e juridico;PT;AL;171617;PAULO FERNANDO DOS SANTOS;62;40;1;0;103;103
2023;Institucional e juridico;PT;BA;160569;WALDENOR ALVES PEREIRA FILHO;46;26;0;0;72;72
2023;Institucional e juridico;PT;BA;160610;VALMIR CARLOS DA ASSUNÇÃO;50;29;0;0;79;79
2023;Institucional e juridico;PT;BA;178857;JORGE JOSE SANTOS PEREIRA SOLLA;53;37;0;0;90;90
2023;Institucional e juridico;PT;BA;204559;JOSÉ CERQUEIRA DE SANTANA NETO;46;26;1;0;73;73
